TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,ENTERPRISE VALUE,FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL)
SNP,52.43,22.075085324232084,4.2,-5.00,0.42103920130139394, 5.82 , 108.94 Bil ,"$2,896","$136,678"
SNPE,35.81,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SNPR,10.52,undefined,None,,undefined,Not Found!, 452.38 Mil ,$,$0.12
SNR,6.46,undefined,-0.076,N/A,undefined, 18.75 , 2.02 Bil ,$39.9,"$1,570.3"
SNV,45.87,56.98976109215016,2.3,8.00,1.2424190340560315,Not Found!, 4.43 Bil ,$-13,"$49,233"
SNX,120.49,255.16118088737204,9.519,9.35,2.1176959157388335, 7.08 , 7.35 Bil ,"$1,636","$9,130"
SO,62.8,65.956,2.93,6.49,1.0502547770700639, 13.12 , 120.81 Bil ,$-745,"$90,410"
SOAC,9.98,undefined,None,,undefined, -227.32 , 372.60 Mil ,$,$11.44
SOGO,7.95,-9.351066211604097,-0.281,13.66,-1.1762347435979996, -15.95 , 2.23 Bil ,$0.0,$417.0
SOI,12.15,3.3409965870307166,-1.03,-10.66,0.2749791429654911, -18.2 , 598.41 Mil ,$39.2,$96.4
SOL,10.68,2.3291467576791813,0.066,15.00,0.21808490240441775, -149.61 , 862.00 Mil ,$8.05,$141.84
SON,63.97,41.55972696245733,2.05,5.00,0.6496752690707728, 13.42 , 7.86 Bil ,$511,"$3,367"
SONY,110.86,undefined,None,11.60,undefined, 7.05 , 119.53 Bil ,"$10,278","$197,001"
SOR,44,undefined,2.513,N/A,undefined,Not Found!, 369.94 Mil ,$0.00,$8.52
SOS,5.78,undefined,None,N/A,undefined, 828.33 , 941.81 Mil ,$2.38,$70.78
SOXL,43.38,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SOXS,8.47,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SOYB,21.41,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPAB,29.71,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPAK,26.59,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPB,88.99,188.64962457337884,4.705,18.20,2.11989689373389, 10.86 , 6.23 Bil ,$113,"$3,727"
SPBO,34.55,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPCE,29.24,undefined,None,-60.60,undefined, -23.93 , 6.30 Bil ,$-250.36,$141.47
SPCX,28.75,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPD,28.9,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPDN,16.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPDV,29.35,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPDW,36.09,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPE,14.68,undefined,1.201,N/A,undefined,Not Found!, 124.88 Mil ,$11.54,$56.05
SPEM,43.85,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPEU,40.2515,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPFF,11.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPG,115.71,92.18825938566553,3.59,8.60,0.7967181694379529, 18.97 , 64.74 Bil ,"$1,843","$31,315"
SPGI,361.2,282.29619112627995,9.66,10.96,0.781550916739424, 25.09 , 89.61 Bil ,"$3,491","$11,966"
SPGM,53.3646,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPGP,82.88,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPH,15.03,17.626279863481226,0.939,4.00,1.1727398445429957, 9.26 , 2.30 Bil ,$173,"$1,727"
SPHB,71.11,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPHD,43.28,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPHQ,45.22,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPHY,26.57,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPIB,36.3,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPIP,30.47,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPLB,30.33,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPLG,47.81,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPLP,13.88,undefined,-2.577,N/A,undefined, 37.44 , 2.71 Bil ,$320,"$3,528"
SPLV,58.81,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPMB,25.96,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPMD,46.39,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPMO,54.6727,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPMV,35.6996,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPNT,10.34,undefined,None,15.00,undefined, 7.77 , 1.24 Bil ,$73.4,"$2,160.3"
SPNV,10.11,undefined,None,-38.97,undefined,Not Found!, 506.15 Mil ,$,$0.06
SPOT,280.15,-811.5705392491468,-3.694,137.80,-2.8969142932327214, -167.87 , 51.85 Bil ,$216,"$4,283"
SPR,48.53,654.0060887372015,-8.38,-60.47,13.476325751848371, -11.63 , 7.12 Bil ,$-864,"$7,527"
SPRE,21.3906,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPSB,31.29,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPSK,19.97,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPSM,42.34,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPTI,32.18,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPTL,39.31,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPTM,50.43,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPTS,30.67,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPUC,29.4777,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPUS,26.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPUU,87.9316,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPVM,46.9665,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPVU,40.44,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXB,89.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXC,58.87,65.38730375426621,2.124,12.00,1.1107067055251607, 17.37 , 3.07 Bil ,$105,"$1,669"
SPXE,88.2327,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXL,91.5,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXN,86.0825,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXS,28.97,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXT,70.5775,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXU,21.87,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXV,86.0968,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPXX,16.79,undefined,0.913,N/A,undefined,Not Found!, 293.81 Mil ,$0.00,$3.20
SPXZ,21.18,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPY,406.59,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPYC,29.27,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPYD,39.12,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPYG,58.52,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPYV,38.45,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SPYX,100.79,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SQ,245.12,41.16477815699659,0.44,53.80,0.16793724770315188, 326.36 , 116.55 Bil ,$243,"$7,188"
SQEW,35.52,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SQM,52.75,25.90443686006826,0.625,19.10,0.4910793717548485, 41.79 , 15.26 Bil ,$-141,"$2,656"
SQNS,6.37,-25.75621843003413,-1.938,0.35,-4.043362390900177, -9.49 , 283.81 Mil ,$-33.16,$124.28
SQZ,13.28,undefined,None,36.40,undefined, -7.89 , 257.44 Mil ,$-44.55,$103.94
SR,74.74,39.663071672354945,1.86,5.70,0.53068064854636, 16.97 , 7.50 Bil ,$-197,"$5,929"
SRC,43.78,10.355017064846416,0.15,37.47,0.23652391651088206, 22.58 , 7.64 Bil ,$301.7,"$2,795.7"
SRE,133.52,264.9851194539249,12.88,5.20,1.9846099419856564, 16.21 , 68.58 Bil ,"$-2,085","$41,689"
SRG,19.01,undefined,-2.87,N/A,undefined, 78.92 , 2.73 Bil ,$-47.3,"$1,766.2"
SRI,29.9,-3.8763849829351535,-0.294,0.28,-0.12964498270686134, 31.92 , 913.62 Mil ,$-3.8,$324.8
SRL,9.1,undefined,None,,undefined, 7.22 , 78.55 Mil ,$-7.99,$106.71
SRLN,45.89,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SRLP,23.08,174.85720136518773,1.11,96.40,7.576135241125986, 11.38 , 1.38 Bil ,$142,"$1,141"
SRS,9.9,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SRT,7.85,-20.070307167235494,-0.99,5.00,-2.5567270276733116, 39.6 , 536.94 Mil ,$48.6,$357.8
SRTY,10.73,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SRV,25.5,undefined,None,N/A,undefined,Not Found!, 69.31 Mil ,$20.50,$14.17
SRVR,36.7,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SSD,104.52,86.56587030716723,4.27,5.00,0.8282230224566326, 15.1 , 4.38 Bil ,$170,$252
SSG,9.2777,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SSL,14.99,-99.6922866894198,-8.735,-0.90,-6.650586170074703, -2.54 , 17.37 Bil ,$-317,"$15,890"
SSLY,51.7809,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SSO,107.59,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SSPY,63.2304,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SSTK,89.63,90.52587030716724,1.97,22.10,1.0099952059262216, 23.53 , 2.98 Bil ,$139.4,$307.7
SSUS,31.75,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SSY,2.78,undefined,0.274,N/A,undefined, 20.77 , 10.87 Mil ,$3.81,$12.05
ST,58.04,22.801911262798633,1.04,6.10,0.3928654593866064, 17.7 , 11.38 Bil ,$453,"$5,139"
STAG,34.55,30.72491467576792,1.32,7.00,0.8892884131915463, 15.17 , 7.40 Bil ,$183.1,"$1,921.6"
STAR,18.5,undefined,-0.871,N/A,undefined, -9234.81 , 4.97 Bil ,$-34.9,"$3,797.4"
STC,54.86,126.09829351535836,6.22,5.00,2.2985470928792995, 5.66 , 1.36 Bil ,$261,$966
STE,193.79,139.71351535836178,5.029,10.00,0.7209531728074812, 24 , 18.62 Bil ,$476,"$2,703"
STG,1.06,undefined,-0.388,N/A,undefined, -1.7 , 104.05 Mil ,$0.0,$674.8
STIC,11.32,undefined,None,,undefined, -684.23 , 361.96 Mil ,$,$250.53
STIP,105.62,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STK,32.64,undefined,None,,undefined,Not Found!, 526.96 Mil ,$0.0,$3.5
STL,23.15,22.70580204778157,1.12,5.00,0.9808121834894847,Not Found!, 5.36 Bil ,$371.8,"$25,229.6"
STLC,36.3806,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STLG,33.2851,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STLV,27.859,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STM,39.66,103.61774744027304,1.2,49.00,2.6126512213886293, 17.06 , 34.51 Bil ,$735,"$5,948"
STMB,41.3193,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STN,43.56,41.399569965870306,1.215,14.19,0.9504033509152963, 14.32 , 5.72 Bil ,$434,"$1,920"
STNC,24.88,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STNG,18.61,-496.0526962457339,1.67,-206.30,-26.655169062102843, 8.01 , 3.88 Bil ,$244.9,"$3,092.9"
STON,1.9,-2.5506484641638227,-0.079,13.00,-1.3424465600862225, 39.43 , 502.29 Mil ,$-5.0,"$1,727.4"
STOR,34.11,18.38240409556314,0.839,6.09,0.5389153941824433, 20.56 , 12.69 Bil ,$431.6,"$3,988.6"
STOT,49.64,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STPK,25.51,undefined,None,N/A,undefined, -426.57 , 1.49 Bil ,$-1.85,$16.44
STPZ,54.74,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STSB,47.1264,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
STT,84.74,225.12141979522187,6.32,15.22,2.6566134032950424,Not Found!," -70,086,039,000.00 ","$2,972","$288,506"
STWD,24.72,26.328098293515357,1.158,6.64,1.0650525199642136,Not Found!, 13.91 Bil ,"$1,045.5","$76,010.9"
STXS,6.76,undefined,-0.11,N/A,undefined, -80.51 , 530.37 Mil ,$-3.51,$15.23
STZ,234.94,268.99662798634813,10.23,9.01,1.1449588319841157, 16.89 , 54.65 Bil ,"$2,183","$13,978"
SU,21.02,-71.16471399317406,-2.247,12.59,-3.3855715505791655, 13.3 , 47.36 Bil ,$-926,"$38,144"
SUB,107.79,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SUBZ,13.095,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SUI,153.91,23.141296928327645,1.34,3.00,0.1503560322807332, 33.31 , 21.86 Bil ,$549,"$5,343"
SULR,30.8748,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SUM,28.38,24.327645051194537,1.2,5.00,0.857210889753155, 10.64 , 4.96 Bil ,$232,"$2,692"
SUN,33.03,26.836996587030722,1.61,2.60,0.8125036811090136, 11.56 , 6.86 Bil ,$378,"$4,635"
SUP,5.72,-170.53003412969284,-10.815,2.00,-29.81294302966658, -7.34 , 624.85 Mil ,$105,"$1,131"
SUPV,1.76,-2.797679180887372,0.405,-13.10,-1.5895904436860069,Not Found!," -119,625,000.00 ",$-300.3,"$2,753.1"
SUSA,89.94,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SUZ,12.34,undefined,-1.374,N/A,undefined, -25.46 , 29.40 Bil ,"$1,582","$18,361"
SVAL,30.86,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SVM,5.21,4.88580204778157,0.241,5.00,0.9377739055242936, 8.38 , 844.54 Mil ,$41.1,$104.1
SVT,8.35,undefined,0.04,N/A,undefined, 7.09 , 23.14 Mil ,USD0.43,USD18.86
SVXY,49.06,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SWAN,32.73,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SWCH,17.24,8.99846552901024,0.136,35.56,0.5219527569031462, 25.44 , 5.51 Bil ,$-112.8,"$1,503.5"
SWI,17.66,13.215017064846418,0.5,9.10,0.7483022120524585, 18.94 , 7.28 Bil ,$351,"$2,700"
SWK,200.24,214.92933788395905,7.77,9.92,1.0733586590289605, 17.91 , 37.02 Bil ,"$1,674","$12,500"
SWM,48.17,53.926279863481234,2.66,5.00,1.119499270572581, 10.28 , 2.05 Bil ,$128,$935
SWN,4.7,134.37194539249148,-5.423,-25.00,28.58977561542372, -2.69 , 6.07 Bil ,$528,"$4,663"
SWX,69.54,77.71331058020478,4.14,4.00,1.11753394564574, 9.04 , 6.76 Bil ,$-199,"$6,061"
SWZ,8.98,undefined,1.288,N/A,undefined,Not Found!, 121.55 Mil ,$0.00,$0.55
SXC,6.61,0.9911262798634813,0.04,8.00,0.14994346140143439, 5.66 , 1.18 Bil ,$84,"$1,113"
SXI,95.4,37.4217747440273,1.347,10.00,0.3922617897696782, 14.36 , 1.32 Bil ,$38.1,$460.5
SXT,78,47.802921501706486,2.588,3.80,0.612857967970596, 19.12 , 3.87 Bil ,$167,$807
SYF,42.49,39.37249146757679,2.27,3.05,0.9266295944357917,Not Found!, 29.87 Bil ,"$7,487","$83,247"
SYK,247.44,131.75672354948807,4.2,12.39,0.5324794841152929, 34.81 , 106.30 Bil ,"$2,790","$21,246"
SYLD,60.64,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SYN,0.641,undefined,-0.66,N/A,undefined, -9.09 , 90.61 Mil ,$-12.17,$3.15
SYUS,40.9607,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SYX,42.9,68.20901023890785,1.714,18.00,1.5899536186225607, 19.52 , 1.72 Bil ,$66,$268
SYY,80.65,-31.30265119453925,-0.663,22.94,-0.38812958703706446, 48.81 , 50.01 Bil ,"$1,310","$21,063"
SZC,41.8,undefined,None,N/A,undefined,Not Found!, 126.80 Mil ,$-6.45,$18.59
SZK,8.1179,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
SZNE,36.0806,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
T,30.41,-11.702047781569968,-0.75,1.89,-0.38480920031469806, 11.93 , 401.71 Bil ,"$27,455","$346,521"
TAAG,27.39,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TAC,9.7,-79.70817747440273,-0.97,46.22,-8.217337883959045, 11.5 , 6.36 Bil ,$144,"$4,927"
TACE,24.9155,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TADS,28.2931,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TAEQ,26.8252,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TAGS,22.38,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TAIL,18.77,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TAK,17.34,7.15863481228669,0.525,0.58,0.4128393778712047, 11.34 , 91.86 Bil ,"$5,746","$73,671"
TAL,58.19,-7.160136518771331,-0.064,66.00,-0.12304754285566818, 1364.07 , 31.87 Bil ,"$1,198","$4,959"
TALO,12.21,undefined,-6.881,N/A,undefined, 23.12 , 1.93 Bil ,$301.9,"$1,907.9"
TAN,86.48,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TAP,51.72,-73.93081228668942,-4.38,2.74,-1.4294433930141033, 33.68 , 18.62 Bil ,"$1,121","$14,710"
TARO,73.55,52.865999999999985,-7.911,-12.95,0.7187763426240651, -7.1 , 1.70 Bil ,$21.9,$621.3
TAXF,54.731,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TBA,10.2,undefined,None,,undefined,Not Found!, 1.31 Bil ,$,$0.13
TBF,17.92,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TBI,22.39,-111.43187713310581,-4.011,10.00,-4.976859184149434, 25.14 , 813.64 Mil ,$125,$543
TBJL,22.7943,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TBT,21.27,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TBX,25.11,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TCHP,29.36,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TCI,21.82,undefined,0.772,N/A,undefined, 11.59 , 642.67 Mil ,$5.63,$517.55
TCS,15.96,26.162129692832767,0.732,15.30,1.6392311837614515, 12.51 , 1.34 Bil ,$132.6,$785.6
TCTL,31.7335,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TD,65.7005,125.86567918088737,5.245,7.48,1.9157491827442312,Not Found!," -16,142,451,000.00 ","$192,575","$1,288,935"
TDC,39.63,47.90443686006826,1.16,19.00,1.2087922498124717, 25.64 , 4.49 Bil ,$216,"$1,793"
TDF,23.71,undefined,8.887,N/A,undefined,Not Found!, 786.28 Mil ,$0.0,$12.1
TDG,606.45,236.59175426621164,6.57,15.48,0.39012573875210094, 26.81 , 48.77 Bil ,$945,"$22,278"
TDOC,178,-61.01253242320821,-5.36,-0.92,-0.34276703608543935, -65.51 , 28.66 Bil ,$-80,"$1,871"
TDS,23.72,277.495385665529,1.939,86.80,11.698793662121796, 4.76 , 6.51 Bil ,$164,"$6,932"
TDSA,24.7206,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDSB,24.89,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDSC,25.59,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDSD,26.4026,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDSE,27.0238,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDTF,27.685,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDTT,26.36,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDV,57.9397,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDVG,30.14,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TDW,12.66,-98.5877815699659,-4.863,5.00,-7.787344515795095, -5.32 , 533.77 Mil ,$-10.9,$427.9
TDY,415.06,339.6950170648464,10.62,12.80,0.8184238834502154, 26 , 15.64 Bil ,$548,"$1,856"
TEAF,14.59,undefined,None,,undefined,Not Found!, 230.77 Mil ,$15.61,$32.29
TECB,36.68,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TECK,20.13,7.2419795221843,-1.286,-12.25,0.35976053264700947, 44.18 , 16.96 Bil ,"$-1,533","$16,059"
TECL,46.74,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TECS,6.51,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TEF,4.59,9.233993174061432,0.286,13.00,2.0117632187497674, 4.9 , 84.05 Bil ,"$7,269","$105,585"
TEGS,27.4101,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TEI,7.54,undefined,-1.31,N/A,undefined,Not Found!, 357.49 Mil ,$0.00,$10.78
TEL,129.5,10.073447098976109,0.344,11.00,0.0777872362855298, 36.88 , 46.63 Bil ,"$1,695","$10,405"
TEN,10.58,-362.6242730375427,-18.69,4.42,-34.27450595817984, -68.38 , 5.81 Bil ,$235,"$11,671"
TEO,5.68,38.36709897610921,-0.145,-184.70,6.754770946498101, 5.5 , 4.33 Bil ,$657,"$4,463"
TEQI,33.7607,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TERM,20.8531,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TEVA,11.34,-77.15827986348123,-3.644,5.60,-6.804081116709103, -20 , 37.71 Bil ,$638,"$39,579"
TEX,44.48,-47.59436450511946,-0.152,200.01,-1.070017187615096, 28.58 , 3.62 Bil ,$161,"$2,110"
TFC,59.43,undefined,None,-9.10,undefined,Not Found!, 114.37 Bil ,"$6,622","$438,316"
TFI,51.71,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TFII,75.89,undefined,None,,undefined, 14.87 , 8.32 Bil ,$311,"$2,059"
TFIV,23.8514,undefined,None,,undefined,Not Found!, 1.57 Bil ,$-0.02,$0.11
TFJL,23.555,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TFLO,50.285,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TFLT,23.4197,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TFX,419.61,207.6184300341297,7.09,11.00,0.4947890422871945, 34.01 , 22.15 Bil ,$346,"$3,816"
TG,14.88,-103.40150170648464,-2.265,21.90,-6.949025652317515, 102.4 , 649.97 Mil ,$51.0,$405.8
TGB,1.82,undefined,-0.075,N/A,undefined, 9.21 , 734.07 Mil ,USD30.5,USD463.0
TGH,28.86,41.86757679180888,1.36,12.00,1.4507129865491641, 11.78 , 5.42 Bil ,$-466.2,"$4,454.7"
TGI,17.8,237.52164095563137,-8.681,-26.72,13.343912413237717, -13.29 , 2.55 Bil ,$-170,"$3,472"
TGIF,105.182,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TGNA,19.9,60.84163822525598,2.19,10.00,3.057368755037989, 8.26 , 8.11 Bil ,$760,"$4,791"
TGP,14.72,74.37327508532424,0.728,59.53,5.052532274818223, 10.88 , 3.94 Bil ,USD603.0,"USD3,107.7"
TGRW,30.3868,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TGS,4.62,undefined,0.235,N/A,undefined, 8.62 , 1.10 Bil ,$284.8,$768.8
TGT,204.45,239.2542798634812,8.64,9.94,1.1702336995034541, 12.1 , 108.99 Bil ,"$7,876","$36,808"
THC,50.49,95.28327645051195,3.75,8.42,1.8871712507528609, 7.79 , 19.74 Bil ,"$2,867","$26,169"
THCX,18.7,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
THD,79.93,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
THG,134.35,176.97725051194539,9.413,4.02,1.317285080103799, 11.14 , 5.56 Bil ,$693,"$10,242"
THM,1.17,undefined,-0.024,N/A,undefined, -48.07 , 217.12 Mil ,$-3.89,$0.49
THNQ,40.709,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
THO,135.24,346.33706484641635,7.01,24.40,2.56090701601905, 11.58 , 9.12 Bil ,$345,"$3,773"
THQ,21.81,undefined,None,,undefined,Not Found!, 1.14 Bil ,$63.5,$267.9
THR,18.95,-0.9543344709897611,-0.031,12.00,-0.050360658099723545, 23.97 , 776.79 Mil ,$25.0,$262.8
THS,52.74,5.375058020477816,0.246,6.05,0.10191615510955282, 15.02 , 4.88 Bil ,$311,"$3,621"
THW,15.36,undefined,None,,undefined,Not Found!, 575.61 Mil ,$38.19,$121.60
THY,25.31,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TILT,162.63,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TIMB,11.16,undefined,None,,undefined, 5.49 , 6.72 Bil ,$228,"$3,273"
TIP,125.35,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TIPX,20.89,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TIPZ,64.16,undefined,None,,undefined,Not Found!,Not Found!,Not Found!,Not Found!
TISI,11.76,-226.71112627986346,-7.742,11.00,-19.27815699658703, -4.12 , 724.59 Mil ,$32.8,$516.4
TIXT,27.95,undefined,None,,undefined, 28.11 , 9.34 Bil ,$0,"$2,634"
TJX,67.78,7.548627986348124,0.07,63.31,0.11136954833797763, 76.94 , 88.79 Bil ,"$3,994","$24,981"
TK,3.28,-25.274470989761095,-0.821,12.00,-7.705631399317408, 9.89 , 5.80 Bil ,$958,"$4,475"
TKAT,36.88,undefined,-0.054,N/A,undefined, -1186.04 , 375.97 Mil ,USD-7.84,USD18.60
