TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
NI,NiSource Inc,25.06,8.0701609561753,0.383,3.52,0.3220335577085116,1.9189566,0.55 , 20.72 Bil ,21069824000,$-638,508862496,77500000,-9618103712,"$15,700",9370900480,1.1882408724513986,1.1692745376955904,24.66,21.09,0.0452, 14.58 ,12.525
NI$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NIB,,31.2505,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.525,26.68,,Not Found!,
NID,Nuveen Intermediate Duration Mu,14.77,undefined,0.503,,undefined,1.0462719,, 716.64 Mil ,898603264,$23.22,None,9169549,-681341235,$213.24,210226208,1.1274809160305344,1.1236641221374046,14.72,13.1,0.0007,Not Found!,None
NIE,,30.78,,Unexpected error:<class 'TypeError'>,N/A,,None,, 852.86 Mil ,,$0.0,None,None,,$10.6,None,,,30.73,23.25,,Not Found!,
NIFE,,75.0619,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,75.7826,49.465,,Not Found!,
NIM,,10.85,,Unexpected error:<class 'TypeError'>,N/A,,1.0040386,, 134.67 Mil ,,$0.00,None,None,,$0.60,19238,,,10.8145,10.19,,Not Found!,
NIMC,,105.76,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-637.60,508862496,77500000,,"$15,700.30",9370900480,,,104.195,99.86,,Not Found!,
NINE,"Nine Energy Service, Inc.",2.05,232.16328286852595,-2.898,-54.20,113.25038188708584,4.6532435,-2.16 , 386.65 Mil ,392924032,$-41.8,15357000,33128000,-32097676,$404.4,355512992,2.0728008088978767,2.0728008088978767,2.05,0.989,0.0721, 50.95 ,-11.367
NIO,NIO Inc.,40.37,-15.091211155378488,-1.031,-0.15,-0.3738224214857193,2.3485506,6.30 , 61.57 Bil ,35558834176,$0,None,46852263936,-19655266304,"$6,096",17245009920,2.410149253731343,2.4232835820895526,40.59,16.75,None, -174.51 ,-18.737
NIQ,,14.95,,Unexpected error:<class 'TypeError'>,,,None,, 192.26 Mil ,,$8.26,None,None,,$58.31,None,,,14.85,14.05,,Not Found!,
NJR,NewJersey Resources Corporation,37.6,52.692191235059774,2.073,6.00,1.4013880647622279,2.0929575,1.39 , 6.16 Bil ,6313285632,$-136,-122029128,57654000,-3523141904,"$3,727",2411372032,1.4534209509083882,1.4282953227676847,36.95,25.87,0.025999999, 13.12 ,13.958
NJAN,,41.6348,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,41.59,37.12,,,
NJUL,,47.2124,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,47.1994,41.556,,,
NKG,Nuveen Georgia Quality Municipa,13.745,undefined,0.775,N/A,undefined,0.95264584,, 141.05 Mil ,221325584,$6.23,4263457,1431963,-141045301,$78.82,78044144,1.1569865319865318,1.1531986531986531,13.7,11.88,0.0004,Not Found!,None
NKE,"Nike, Inc.",163.29,95.61585657370517,2.139,17.00,0.5855585557823821,21.538868,8.62 , 248.43 Bil ,210615615488,"$5,962",4115124992,12528000000,-244438328320,"$24,973",12849999872,1.4613388222659747,1.448988723823161,161.91,111.74,0.013200001, 31.98 ,40.589
NKX,Nuveen California AMT-Free Qual,16.45,undefined,-0.143,,undefined,0.9878041,, 772.76 Mil ,1229468544,$32.68,24623194,866471,-772764057,$460.66,451476768,1.1092380310182064,1.0977747808496292,16.28,14.83,0.0002,Not Found!,None
NL,"NL Industries, Inc.",6.49,-19.62119521912351,0.533,-29.50,-3.023296643932744,0.96875936,2.36 , 171.96 Mil ,245280256,$18.0,378000,134826000,-179863056,$216.8,500000,1.8230337078651686,1.7970224719101124,6.3974,3.56,0.0232, 3.56 ,28.89
NLR,,55.0622,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,54.68,43.3,,Not Found!,
NLS,"Nautilus, Inc.",11.01,60.287888446215156,1.859,10.00,5.47573918675887,2.1243317,5.44 , 300.41 Mil ,465537504,$12.1,53727876,92780000,-235303680,$185.5,35569000,1.02705223880597,1.0,10.72,10.72,0.1883, 2 ,4.314
NLY,Annaly Capital Management Inc,8.64,28.566693227091633,3.104,-3.25,3.306330234617087,0.9550939,, 18.27 Bil ,79504113664,"$-17,031",None,354779008,-11602396288,"$68,737",65677316096,1.2485549132947977,1.235549132947977,8.55,6.92,0.026400002,Not Found!,None
NLSN,Nielsen N.V.,20.98,39.26237450199204,1.623,5.30,1.8714191850329858,2.4819365,1.22 , 13.14 Bil ,15055147008,$474,791374976,1196999936,-6191623424,"$7,821",6982000128,1.5978674790555978,1.567402894135567,20.58,13.13,0.069299996, 8.78 ,12.442
NLY$F,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NLY$G,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NLY$I,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NM,Navios Maritime Holdings Inc.,5.67,-479.3878884462152,-11.162,16.00,-84.54812847375929,None,-0.91 , 1.84 Bil ,1928753408,$-53.0,-5879500,58713000,-26813400,"$1,931.6",1813412992,3.910344827586207,3.6,5.22,1.45,0.019, -897.69 ,14.017
NM$G,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NM$H,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NMCO,None,15.58,undefined,None,,undefined,1.037204,, 846.50 Mil ,1301213440,$51.2,None,8733635,-824504573,$487.0,470848768,1.347750865051903,1.347750865051903,15.58,11.56,0,Not Found!,None
NMI,"Nuveen Municipal Income Fund, I",11.87,undefined,0.19,N/A,undefined,1.0712029,, 114.28 Mil ,111617976,$0.00,None,660876,-108519860,$0.53,0,1.079090909090909,1.0770545454545455,11.8476,11,0.00029999999,Not Found!,None
NMG,Nouveau Monde Graphite Inc.,6.34,undefined,None,,undefined,None,N/A , 242.40 Mil ,236859552,$-29.76,-23888598,86457000,-153837560,$27.03,19169000,1.0874785591766722,1.097770154373928,6.4,5.83,None, -9.76 ,-7.668
NMK$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NML,,4.89,,Unexpected error:<class 'TypeError'>,N/A,,None,, 335.43 Mil ,,$-26.2,None,None,,$62.6,None,,,4.84,2.3,,Not Found!,
NMK$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NMM,Navios Maritime Partners LP,31.43,283.3204876494024,3.887,33.08,9.014333046433421,0.63484955,0.98 , 1.38 Bil ,1474058112,$-102.8,-105783376,227116992,-485208832,"$1,073.9",841179008,5.704174228675137,5.5607985480943745,30.64,5.51,0.0099, 4.85 ,6.837
NMR,Nomura Holdings Inc,5.13,1.0773864541832674,0.439,-7.10,0.21001685266730358,0.0058991285,, 72.60 Bil ,4856772820992,"$-3,539",None,19248000794624,19232024209408,"$354,435",24025000574976,1.1580135440180588,1.1636568848758466,5.155,4.43,None,Not Found!,None
NMS,,15.76,,Unexpected error:<class 'TypeError'>,,,None,, 91.73 Mil ,,$3.00,None,None,,$53.50,None,,,15.44,13.78,,Not Found!,
NMT,Nuveen Massachusetts Quality Mu,15.29,undefined,0.8,N/A,undefined,1.0042089,, 143.24 Mil ,212820384,$2.23,1531975,2815818,-139542582,$75.25,73743928,1.124264705882353,1.113235294117647,15.14,13.6,0.001,Not Found!,None
NNA,Navios Maritime Acquisition Cor,4.01,13.686454183266934,1.041,-1.00,3.413080843707465,0.20272018,-0.28 , 1.13 Bil ,1183080960,$52.2,39599376,45668000,-19245240,"$1,186.3",1195629952,2.2154696132596685,2.1215469613259668,3.84,1.81,0.0168, 8.52 ,7.882
NNI,"Nelnet, Inc.",81.06,37.184715537848604,13.341,-6.91,0.4587307616314903,1.1313598,, 22.25 Bil ,21508327424,$411,None,144228992,-2969746816,"$20,200",18754715648,1.3818615751789978,1.3681384248210025,80.255,58.66,0.021,Not Found!,None
NMZ,Nuveen Municipal High Income Op,15.23,undefined,-0.091,N/A,undefined,1.1505295,, 1.19 Bil ,1882047872,$-52.2,38446572,160712304,-1122500624,$958.3,691254144,1.1537878787878788,1.1431818181818183,15.09,13.2,0.0019,Not Found!,None
NNN,National Retail Properties,47.47,37.781274900398415,1.165,10.00,0.795897933440034,2.0675988,1.60 , 11.74 Bil ,11690624000,$543.2,422042368,249558000,-7902621200,"$3,404.9",3320934912,1.5113021330786374,1.475644699140401,46.35,31.41,0.0425, 20.01 ,19.202
NNVC,"NanoViricides, Inc.",4.02,undefined,-0.854,N/A,undefined,1.4213564,N/A , 23.52 Mil ,26047860,$-7.85,-4719264,22899518,-22430182,$0.87,165806,1.4105263157894734,1.3614035087719298,3.88,2.85,0.0738, -2.9 ,-3.34
NNN$F,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NNY,Nuveen New York Municipal Value,10.15,undefined,0.108,N/A,undefined,1.0037729,, 190.56 Mil ,155686064,$0.00,None,379145,-153648727,$0.48,0,1.0740740740740742,1.0687830687830688,10.1,9.45,0.0008,Not Found!,None
NOA,North American Construction Gro,14.46,42.455617529880485,1.242,11.00,2.9360731348465063,1.59527,1.39 , 734.94 Mil ,877639488,$16.5,8200000,31733000,-370078424,$460.6,443776992,2.41,2.3816666666666664,14.29,6,None, 5.46 ,5.926
NOAH,Noah Holdings Limited,41.27,-206.04621513944227,-1.306,81.50,-4.992639087459226,0.38636425,5.08 , 2.12 Bil ,-148628336,$0.0,None,2782471936,244236544,$343.5,169167008,1.666128381106177,1.6643116673395237,41.225,24.77,None, -42.39 ,-0.092
NOBL,,94.37,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,93.15,69.55,,Not Found!,
NOC,Northrop Grumman Corporation,365.93,723.5563346613546,27.155,6.70,1.9773080497946456,5.488385,3.00 , 68.81 Bil ,70243713024,"$2,609",4033874944,3516999936,-54248683264,"$30,970",14160000000,1.293587386877828,1.2675745899321267,358.5715,282.88,0.0094, 8.84 ,12.851
NOCT,,38.885,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,38.915,33.284,,,
NOG,"Northern Oil and Gas, Inc.",17.46,-2038.3482071713152,-29.815,30.50,-116.74388357224026,None,-3.14 , 1.95 Bil ,1797359616,$0.1,-20120624,2729000,-1160238936,"$1,260.0",817060992,5.2119402985074625,5.122388059701493,17.16,3.35,0.0923, -5.25 ,-18.287
NOK,Nokia Corporation Sponsored,6.04,-20.00804462151395,-0.456,16.53,-3.3125901691248263,2.459893,1.59 , 30.85 Bil ,26013884416,"$2,627",2810874880,9029999616,-24980294656,"$26,902",6192999936,1.881619937694704,1.8629283489096575,5.98,3.21,None, 8.83 ,8.608
NOM,Nuveen Missouri Quality Municip,15.86,undefined,0.564,,undefined,1.1570778,, 37.95 Mil ,54344260,$1.19,846152,525199,-37606077,$18.58,18383236,1.1492753623188405,1.1629927536231883,16.0493,13.8,0.00029999999,Not Found!,None
NOMD,Nomad Foods Limited,26.96,46.66426135458167,1.422,10.22,1.73087022828567,2.3613799,1.42 , 6.36 Bil ,6327063552,$290,271162496,772099968,-3966748800,"$4,401",2121900032,1.2014260249554367,1.1889483065953654,26.68,22.44,0.014099999, 12.35 ,13.936
NOV,NOV Inc.,12.95,-76.51477290836654,-1.593,18.90,-5.908476672460737,1.0049208,1.17 , 5.87 Bil ,5943618560,$459,583750016,1572000000,-3533703936,"$4,423",2385999872,1.6818181818181817,1.6610389610389609,12.79,7.7,0.0401, -32.7 ,-60.037
NORW,,14.64,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,14.6571,9.21,,Not Found!,
NOVA,Sunnova Energy International In,35.57,-2001.4134501992035,-9.366,113.40,-56.26689486081539,4.7862215,0.59 , 6.34 Bil ,6271983104,$-699.6,-537730624,150892000,-3847556640,"$3,293.7",2122220032,1.5929243170622482,1.5629198387819079,34.9,22.33,0.091800004, -67.07 ,184.6
NOW,"ServiceNow, Inc.",678.63,44.271362549800806,0.76,24.73,0.06523637703874101,42.980953,13.96 , 133.54 Bil ,122315251712,"$1,517",2069946112,2984000000,-127546902016,"$5,912",2088999936,1.5431826450791342,1.5012847917045662,660.205,439.76,0.0201, 211.22 ,193.157
NOVZ,,,,Key Error,,,,266.71 , 1.76 Bil ,,$-0.13,,,,$1.53,,,,,,,Not Found!,
NP,"Neenah, Inc.",51.88,-34.172749003984066,-1.444,5.00,-0.6586882999996928,2.3562014,1.91 , 1.32 Bil ,1298906240,$51.0,216587504,36700000,-815382304,$774.0,485900000,1.439112343966713,1.40249653259362,50.56,36.05,0.0128999995, 27.54 ,11.639
NPK,"National Presto Industries, Inc",84.82,undefined,6.776,N/A,undefined,1.7509309,9.65 , 491.85 Mil ,601218816,$28.6,24440500,117213000,-478313208,$56.8,3223000,1.067052459428859,1.054399295508869,83.8142,79.49,0.0374, 8.63 ,9.869
NPCT,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NPO,EnPro Industries Inc,85.92,-18.95330677290837,-0.795,5.10,-0.22059249037370077,1.5931784,2.38 , 2.01 Bil ,2304693504,$63,47800000,232300000,-1489948960,"$1,009",500500000,1.6104967197750704,1.5640112464854732,83.44,53.35,0.013300001, 19.65 ,14.755
NPTN,NeoPhotonics Corporation,9.74,-17.590358565737056,-0.427,15.00,-1.8059916391927162,2.9374626,1.29 , 461.52 Mil ,420192832,$-15.0,12365750,97213000,-404278200,$125.9,47737000,1.693913043478261,1.6796521739130434,9.658,5.75,0.0274, -38.25 ,-42.681
NQP,Nuveen Pennsylvania Quality Mun,15.12,undefined,-0.05,N/A,undefined,0.96134216,, 561.44 Mil ,909537024,$33.79,28126100,1923703,-561442633,$364.60,347346144,1.1334332833583207,1.1289355322338832,15.06,13.34,0.0002,Not Found!,None
NPV,Nuveen Virginia Quality Municip,17.21,undefined,0.83,N/A,undefined,1.1156948,, 304.36 Mil ,447798528,$12.32,6176367,130784,-303796352,$150.06,148005808,1.162052667116813,1.1471843349088453,16.9898,14.81,0.0031,Not Found!,None
NR,"Newpark Resources, Inc.",2.73,-95.86127490039843,-0.895,52.60,-35.11402011003605,0.4912542,1.58 , 317.62 Mil ,398986176,$41.0,99571752,34156000,-205972320,$233.3,96589000,3.9000000000000004,3.7,2.59,0.7,0.0221, -133.54 ,-28.667
NREF,"NexPoint Real Estate Finance, I",21.6,undefined,None,N/A,undefined,None,, 7.98 Bil ,8395105280,$43.83,None,29988000,-82682608,"$8,384.11",8023214080,1.6450875856816451,1.603198781416603,21.05,13.13,0.0023,Not Found!,None
NRG,"NRG Energy, Inc.",45.43,108.46613545816734,1.25,41.00,2.387544253976829,7.237097,1.54 , 19.90 Bil ,19295393792,"$1,269",370750016,501000000,-10481111232,"$19,075",9895000064,1.609851169383416,1.587880935506733,44.81,28.22,0.0591, 7.37 ,11.166
NRGD,,14.82,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,14.33,10.47,,Not Found!,
NRGX,,11.76,,Unexpected error:<class 'TypeError'>,,,None,, 618.04 Mil ,,$0.0,None,None,,$189.3,None,,,11.71,5.73,,Not Found!,
NRGU,,110.17,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,107.45,20.03,,Not Found!,
NRK,,14.09,,Unexpected error:<class 'TypeError'>,N/A,,0.93549913,, 1.22 Bil ,,$73.81,33928052,None,,$793.31,776948480,,,13.84,12.58,,Not Found!,
NRO,70968,5.26,undefined,-1.507,,undefined,1.3338473,, 306.22 Mil ,301840864,$-8.86,4467452,1003195,-245108677,$62.44,61000000,1.4943181818181817,1.471590909090909,5.18,3.52,None,Not Found!,None
NRP,Natural Resource Partners LP Li,20.955,undefined,-10.644,N/A,undefined,1.3341085,0.84 , 614.07 Mil ,798215232,$74.1,112683248,96767000,-170390376,$528.5,455163008,2.003346080305927,2.011472275334608,21.04,10.46,0.0056, 6.18 ,8.815
NRT,North European Oil Royality Tru,7.33,undefined,0.305,N/A,undefined,556.92303,37.93 , 65.88 Mil ,61271384,$0.23,2030100,1408439,-65131429,$1.38,0,2.6366906474820144,2.60431654676259,7.24,2.78,0.0016, 18.52 ,None
NRZ,New Residential Investment Corp,10.99,40.98486055776893,1,14.88,3.7292866749562266,0.9599295,, 12.91 Bil ,33593296896,"$-1,976",None,1081874048,-4004578176,"$31,084",29200261120,1.5457102672292546,1.5316455696202531,10.89,7.11,0.0201,Not Found!,None
NRUC,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NRZ$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NRZ$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NS,Nustar Energy L.P.,16.74,-120.79928286852592,-1.415,40.20,-7.2162056671759816,4.10136,0.71 , 5.31 Bil ,6813452288,$280,283493760,28246000,-1788790416,"$3,851",3450120960,1.7676874340021116,1.7317845828933471,16.4,9.47,0.0442, 9.75 ,9.972
NRZ$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NS$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NS$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NS$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NSA,National Storage Affiliates Tru,58.77,23.107888446215142,0.676,11.00,0.39319190822213956,5.0576906,1.50 , 7.49 Bil ,7776763904,$238.0,186240256,22410000,-4443731184,"$2,203.7",2136589952,1.8469516027655564,1.8133249528598367,57.7,31.82,0.0241, 24.49 ,25.49
NSA$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NSC,Norfolk Southern Corporation,250.4,361.46711713147414,9.032,14.33,1.4435587744867178,4.2407203,2.58 , 73.89 Bil ,78236647424,"$2,590",1626499968,998000000,-61099301504,"$24,437",13150999552,1.276574050471578,1.2610247259750191,247.35,196.15,0.0109, 13.84 ,16.657
NSCS,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
NSL,,5.87,,Unexpected error:<class 'TypeError'>,,,0.9773183,, 313.62 Mil ,,$45.11,9915977,None,,$152.13,127939800,,,5.83,4.63,,Not Found!,
NSP,"Insperity, Inc.",114.2,146.0782470119522,3.546,15.00,1.2791440193691084,58.949577,5.16 , 4.36 Bil ,4126728448,$159,143519376,489984000,-3850897920,"$1,641",439136000,1.8389694041867954,1.7914653784219001,111.25,62.1,0.026500002, 22.37 ,22.887
NSR,,,,Key Error,,,,2.06 , 389.32 Mil ,,$346,,,,"$1,076",,,,,,,Not Found!,
NSS,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
NSTC,Northern Star Investment Corp. ,9.66,undefined,None,,undefined,None,, 483.00 Mil ,486345664,$,None,1154340,-387645660,$34.38,0,1.0010362694300519,1.0072538860103628,9.72,9.65,None, -1767.27 ,None
NSTB,Northern Star Investment Corp. ,9.92,undefined,None,,undefined,None,N/A , 496.03 Mil ,496389888,$,None,1110123,-493423765,$0.15,0,1.0575692963752665,1.0554371002132195,9.9,9.38,0.045,Not Found!,None
NSTD,,9.74,,Unexpected error:<class 'TypeError'>,,,None,, 487.00 Mil ,,$,None,150000,,$38.00,150000,,,9.71,9.64,, -741.22 ,
NTB,Bank of N.T. Butterfield & Son ,33.3,75.16199203187253,2.957,6.00,2.2571168778340103,1.743538,," -945,189,000.00 ",-1909395712,$0.0,None,3782821120,2129750016,"$14,698.2",222140000,1.5488372093023255,1.5246511627906978,32.78,21.5,0.0053,Not Found!,None
NTCO,Natura &Co Holding S.A.,19.38,undefined,None,N/A,undefined,None,2.25 , 15.24 Bil ,27047020544,$60,2782192384,6576059904,-6927857152,"$6,418",17931503616,1.2487113402061856,1.2435567010309279,19.3,15.52,None, 11.92 ,9.376
NTEST,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
NTG,,29.41,,Unexpected error:<class 'TypeError'>,N/A,,None,, 223.68 Mil ,,$-0.79,None,None,,$81.38,None,,,29.03,13.72,,Not Found!,
NTIP,"Network-1 Technologies, Inc.",3.07,undefined,-0.071,N/A,undefined,1.5105443,16.95 , 28.96 Mil ,31562730,$12.76,-3078625,41271000,-33009664,$2.94,0,1.4759615384615383,1.4759615384615383,3.07,2.08,0.0002, 2.7 ,2.528
NTP,Nam Tai Property Inc.,24.6,41.59840637450199,1.13,12.50,1.6909921290447962,3.7752452,1.94 , 1.03 Bil ,1119910400,$-90.2,-12031875,20642000,-1005169648,$417.3,130420000,5.37117903930131,5.4432314410480345,24.93,4.58,0.0615, 15.02 ,17.493
NTR,Nutrien Ltd.,61.16,-20.84635856573705,1.091,-19.40,-0.34084955143454954,1.5893922,1.69 , 44.47 Bil ,45332312064,"$2,346",1874249984,712000000,-34726428160,"$26,102",11441999872,1.644086021505376,1.639784946236559,61,37.2,0.0087, 13.01 ,13.068
NTSE,,40.6518,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.3858,37.997,,Not Found!,
NTSI,,41.9026,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,41.8931,39.609,,Not Found!,
NTST,NetSTREIT Corp.,26.11,undefined,None,29.90,undefined,None,3.22 , 1.12 Bil ,1133978752,$24.71,20784624,88151000,-947422952,$203.54,174216992,1.5700541190619364,1.561034275405893,25.96,16.63,0.028299998,Not Found!,43.27
NTSX,,43.16,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,42.88,31.83,,Not Found!,
NTZ,"Natuzzi, S.p.A.",15.1,undefined,-2.706,N/A,undefined,2.2723918,1.21 , 228.16 Mil ,221294912,$0.2,22515500,48187000,-120760232,$356.0,100831000,11.88976377952756,11.866929133858267,15.071,1.27,None, 873.35 ,72.77
NUAG,,25.0745,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,24.99,24.52,,Not Found!,
NUBD,,26.145,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.07,25.66,,Not Found!,
NUDM,,33.1244,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,33.075,24.43,,Not Found!,
NUE,Nucor Corporation,114.05,354.6262565737053,5.386,29.06,3.109392867809779,2.9999475,4.92 , 35.76 Bil ,33358141440,"$1,762",674109120,3121064960,-31219946496,"$10,286",5388209152,2.5891032917139616,2.5838251986379115,113.8175,44.05,0.0164, 7.51 ,6.496
NUEM,,35.52,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,35.7517,27.22,,Not Found!,
NUGT,,54.8,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.26,46.77,,Not Found!,
NUHY,,24.805,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,24.7448,24.16,,Not Found!,
NULC,,42.616,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,42.3468,30.63,,Not Found!,
NULG,,70.2,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,69.6598,48.255,,Not Found!,
NULV,,39.08,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,38.655,28.027,,Not Found!,
NUMG,,58.3607,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,58,40.26,,Not Found!,
NUMV,,37.69,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,37.2661,24.59,,Not Found!,
NUO,Nuveen Ohio Quality Municipal I,16.505,undefined,0.706,N/A,undefined,0.93483454,, 301.11 Mil ,468151616,$9.51,14561466,23803,-301107685,$170.45,167779184,1.1025384101536404,1.0981963927855711,16.44,14.97,0.0002,Not Found!,None
NURE,,37.72,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,36.85,22.24,,Not Found!,
NUS,"Nu Skin Enterprises, Inc.",50.47,97.42283665338645,3.63,6.81,1.9303118021277286,2.8675508,4.73 , 2.69 Bil ,2694208768,$143,311841376,457211008,-2111690368,"$1,132",502430016,1.0858433734939759,1.081488812392427,50.2676,46.48,0.066599995, 6.97 ,8.126
NUSA,,25.2,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.18,25.14,,Not Found!,
NUSC,,45.06,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,44.6704,27.974,,Not Found!,
NUSI,,28.77,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,28.66,25.34,,Not Found!,
NUV,,11.44,,Unexpected error:<class 'TypeError'>,N/A,,1.0891751,, 2.37 Bil ,,$0.0,None,None,,$52.4,31897644,,,11.36,10.51,,Not Found!,
NUVB,Nuvation Bio Inc.,9.9,undefined,None,N/A,undefined,None,N/A , 2.16 Bil ,1203309312,$,-35376000,806606976,-1275073536,$0.07,0,1.2924281984334205,1.2467362924281986,9.55,7.66,0.0647,Not Found!,-18.202
NUW,,17.06,,Unexpected error:<class 'TypeError'>,,,None,, 302.24 Mil ,,$0.00,None,None,,$7.97,None,,,16.96,15.58,,Not Found!,
NVG,Nuveen AMT-Free Municipal Credi,18.06,undefined,0.424,N/A,undefined,1.0655689,, 3.81 Bil ,5866403328,$174.1,126362976,980990,-3809825282,"$2,343.1",2112062976,1.1788511749347257,1.1657963446475195,17.86,15.32,0.0004,Not Found!,None
NVGS,Navigator Holdings Ltd.,8.99,5.7059760956175305,0.186,9.00,0.6347025690342081,0.52369374,1.00 , 1.37 Bil ,1331587200,$64.9,77742496,85249000,-408975800,$886.3,796670976,1.4713584288052373,1.4222585924713582,8.69,6.11,0.0017, 11.56 ,11.715
NVQ,,31.769,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.39,25.31,,Not Found!,
NVR,"NVR, Inc.",5100.64,5789.656382470121,248.326,4.80,1.1350842997094719,6.0955367,9.30 , 17.16 Bil ,16382379008,"$1,061",800659968,2753395968,-15803939584,"$2,812",1602716032,1.334090094708512,1.3320918261924877,5093,3823.31,0.0136, 11.39 ,12.742
NVO,Novo Nordisk A/S,100.89,89.03706772908367,2.953,8.70,0.8825162823776754,4.002448,11.88 , 228.18 Bil ,216558977024,"$5,074",22037874688,27215998976,-207186923520,"$14,991",13763999744,1.5958557418538437,1.5991774754824422,101.1,63.22,None, 23.86 ,3.686
NVST,Envista Holdings Corporation,43.37,14.398552988047813,1.598,-3.36,0.3319933822468945,1.943051,2.31 , 7.92 Bil ,7500651008,$424,526324992,553900032,-6352271872,"$2,612",1482899968,1.9266992447800975,1.855619724566859,41.77,22.51,0.0853, 14.79 ,11.98
