TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
FPF,First Trust Intermediate Durati,24.54,undefined,None,N/A,undefined,Not Found!,None, 1.97 Bil ,None,$145.87,$643.84,1.4144092219020172,17.35,0.0037
FPH,"Five Point Holdings, LLC",7.37,undefined,-0.006,N/A,undefined, -99.39 ,-83.414, 2.69 Bil ,2231575296,$-80.6,"$1,076.9",1.8425,4,0.0271
FPI,Farmland Partners Inc.,13.37,undefined,-0.18,N/A,undefined, 31.67 ,38.548, 1.05 Bil ,1168462336,$19.73,$645.31,2.3580246913580245,5.67,0.037100002
FPL,First Trust New Opportunities M,5.3,undefined,None,,undefined,Not Found!,None, 163.13 Mil ,None,$74.39,$36.21,1.5451895043731778,3.43,0.0022
FR,"First Industrial Realty Trust, ",48.66,48.1,1.69,10.00,0.9884915741882451, 19.38 ,25.636, 7.79 Bil ,7797264896,$241.1,"$1,844.6",1.5374407582938387,31.65,0.0191
FRA,Blackrock Floating Rate Income ,12.84,undefined,0.137,N/A,undefined,Not Found!,None, 661.67 Mil ,644359360,$45.59,$239.17,1.2405797101449276,10.35,0.0028
FRC,FIRST REPUBLIC BANK,172.66,203.28812307692309,6.402,12.14,1.177389801210026,Not Found!,None, 41.19 Bil ,35970813952,$383,"$130,751",1.939346287768168,89.03,0.0173
FRD,Friedman Industries Inc.,8.08,undefined,-0.287,N/A,undefined, -33.9 ,13.522, 42.64 Mil ,41416692,$-4.5,$10.0,1.9516908212560389,4.14,0.0021
FRO,Frontline Ltd.,7.35,43.40769230769231,2.09,5.00,5.905808477237049, 7.19 ,5.658, 3.49 Bil ,3486099200,$-120,"$2,307",1.3920454545454544,5.28,0.047199998
FRT,Federal Realty Investment Trust,109.35,37.88307692307693,1.62,6.70,0.3464387464387465, 23.55 ,25.356, 12.42 Bil ,12463777792,$-132.0,"$5,058.9",1.7056621431913896,64.11,0.048299998
FRX,Forest Road Acquisition Corp.,9.91,undefined,None,,undefined,Not Found!,None, 375.38 Mil ,371624992,$,$0.02,1.0195473251028806,9.72,0.0651
FSD,First Trust High Income Long Sh,15.27,undefined,None,,undefined,Not Found!,None, 600.40 Mil ,None,$-28.50,$207.29,1.2821158690176322,11.91,0.0011
FSI,Flexible Solutions Internationa,3.1,undefined,0.24,N/A,undefined, 7.55 ,8.054, 39.76 Mil ,42704688,$2.89,$10.55,2.8258887876025525,1.097,0.0147
FSK,FS KKR Capital Corp.,20.44,-38.093538461538465,-3.258,-0.90,-1.8636760499774199,Not Found!,None, 6.35 Bil ,6335571968,$675.00,"$4,141.00",1.714765100671141,11.92,0.008
FSKR,FS KKR Capital Corp. II,19.97,undefined,None,N/A,undefined,Not Found!,None, 7.23 Bil ,7232966144,$0.0,"$4,257.0",1.715635738831615,11.64,0.0017
FSLF,None,14.55,undefined,None,,undefined,Not Found!,None, 153.31 Mil ,None,$9.94,$56.97,1.2796833773087073,11.37,0.00029999999
FSLY,"Fastly, Inc.",66.89,-54.84769230769231,-0.926,30.00,-0.8199684901733041, -132.02 ,-118.365, 7.79 Bil ,7794573824,$-57.4,$158.1,3.439074550128535,19.45,0.198
FSM,Fortuna Silver Mines Inc,7.67,undefined,0.12,N/A,undefined, 13.11 ,12.911, 1.47 Bil ,1459021184,$-4.6,$329.6,3.486363636363636,2.2,None
FSP,Franklin Street Properties Corp,5.49,undefined,0.304,N/A,undefined, 9.4 ,14.042, 1.51 Bil ,1525429760,$-9.5,"$1,025.1",1.6437125748502996,3.34,0.0375
FSR,Fisker Inc.,13.78,undefined,None,246.90,undefined, -58.32 ,-72.064, 3.08 Bil ,3008465408,$,$18.66,1.5839080459770116,8.7,None
FSS,Federal Signal Corporation,40.53,58.87538461538462,1.562,16.00,1.4526371728444267, 15.25 ,14.484, 2.67 Bil ,2608611584,$107,$507,1.643552311435523,24.66,0.020499999
FST,FAST Acquisition Corp.,11.6,undefined,None,,undefined,Not Found!,None, 288.60 Mil ,288960512,$,$0.06,1.2095933263816476,9.59,0.0732
FT,Franklin Universal Trust,7.72,undefined,-0.06,,undefined,Not Found!,None, 257.91 Mil ,257913440,$10.24,$67.47,1.2866666666666666,6,None
FTAI,Fortress Transportation and Inf,28.71,10.553846153846155,-1.225,-14.10,0.3676017469120918, 22.81 ,19.343, 4.33 Bil ,4333777920,$-531.7,"$2,288.7",3.822902796271638,7.51,0.054899998
FTCH,Farfetch Limited,47.83,728.6261538461539,-9.745,-57.10,15.233664098811497, -5.44 ,-37.533, 16.63 Bil ,16604509184,$-5,"$5,267",5.633686690223793,8.49,0.091800004
FTF,52385,9.18,undefined,0.361,,undefined,Not Found!,None, 388.95 Mil ,386837728,$23.95,$141.75,1.2158940397350992,7.55,None
FTI,TechnipFMC plc,6.93,-63.150769230769235,-7.33,-2.90,-9.112665112665114, -1.5 ,3.148, 3.43 Bil ,3470514688,$365,"$15,478",1.8226850913038983,3.802083,0.03
FTK,"Flotek Industries, Inc.",1.42,-56.83769230769232,-1.997,10.00,-40.02654387865657, -0.56 ,-1.293, 77.91 Mil ,75194536,$-49.27,$39.04,2.1515151515151514,0.66,0.0344
FTS,Fortis Inc.,44.63,undefined,2.079,N/A,undefined, 13.15 ,12.241, 43.07 Bil ,48558919680,"$-1,001","$27,478",1.2561215873909373,35.53,None
FTSI,"FTS International, Inc.",22.51,363.1013230769231,-5.939,-48.24,16.130667395687386, -7.18 ,-8.945, 238.27 Mil ,227214224,$-50.1,$48.4,22.28712871287129,1.01,0.0069
FTV,Fortive Corporation,73.52,107.5103076923077,4.494,7.05,1.462327362517787, 12.44 ,26.036, 26.50 Bil ,26499762176,"$1,361","$7,079",1.6747312081468109,43.899582,0.0366
FUBO,fuboTV Inc.,20.38,undefined,None,N/A,undefined, -5.84 ,-15.586, 3.19 Bil ,3150607616,$-149.0,$236.4,2.9970588235294118,6.8,0.1453
FUL,H. B. Fuller Company,66.86,96.98446153846155,2.729,14.60,1.450560298212108, 12.85 ,12.652, 5.24 Bil ,5205357056,$243,"$2,672",2.384450784593438,28.04,0.026300002
FUN,"Cedar Fair, L.P.",50.23,-102.58058461538462,-10.451,-2.12,-2.0422174918452045, -12.98 ,-18.12, 5.45 Bil ,5478158336,$-545.6,"$3,359.8",2.8458923512747876,17.65,0.0832
FURY,Fury Gold Mines Limited,1.3,undefined,None,,undefined, -16.42 ,-12.606, 134.62 Mil ,135397040,$-19.36,$12.32,1.2037037037037037,1.08,0.012200001
FUSE,Fusion Acquisition Corp.,9.92,undefined,None,,undefined, -1517.92 ,None, 434.13 Mil ,433049472,$-0.25,$13.40,1.024793388429752,9.68,None
FVRR,Fiverr International Ltd.,217.37,-301.7070769230769,-2.291,77.10,-1.3879885767266729, -1036.33 ,-1094.634, 7.74 Bil ,7743438848,$13.1,$515.8,9.43650965921424,23.035,0.0539
FVT,Fortress Value Acquisition Corp,9.99,undefined,None,,undefined,Not Found!,None, 285.63 Mil ,287212512,$,$0.04,1.0309597523219816,9.69,None
G,Genpact Limited,44.85,46.68938461538462,1.57,10.83,1.0410119200754653, 15.81 ,15.568, 9.75 Bil ,9781537792,$504,"$3,039",1.6267682263329706,27.57,0.0287
GAB,"Gabelli Equity Trust, Inc. (The",7.05,undefined,0.581,N/A,undefined,Not Found!,None, 1.87 Bil ,2310199296,$0.0,$449.4,1.7407407407407407,4.05,0.0008
GAM,"General American Investors, Inc",41.64,undefined,2.655,N/A,undefined,Not Found!,None, 1.22 Bil ,1224545920,$0.00,$28.83,1.4876741693461952,27.99,0.0001
GATO,"Gatos Silver, Inc.",9.86,undefined,None,N/A,undefined, 78.74 ,-50.784, 629.20 Mil ,434200608,$0.00,$21.30,1.7058823529411764,5.78,0.0225
GATX,GATX Corporation,94.02,125.74384615384619,3.987,12.00,1.337415934416573, 13.82 ,14.336, 8.85 Bil ,9072803840,$428,"$6,980",1.832748538011696,51.3,0.169
GAU,Galiano Gold Inc.,1.2,undefined,None,N/A,undefined, 3.24 ,-14.128, 200.68 Mil ,207650272,$-6.48,$4.71,1.4457831325301205,0.83,0.0137
GB,Global Blue Group Holding AG,11.15,undefined,None,,undefined, -10.44 ,-49.907, 2.68 Bil ,2490766336,$167.4,"$1,237.1",1.671664167916042,6.67,0.0161
GBAB,Guggenheim Taxable Municipal Ma,23.45,undefined,None,N/A,undefined,Not Found!,None, 566.61 Mil ,None,$4.98,$130.28,1.125239923224568,20.84,None
GBL,"Gamco Investors, Inc.",18.21,79.53846153846155,2.2,15.00,4.367845224517383, 5.04 ,4.068, 439.80 Mil ,411540672,$40.7,$98.5,1.8119402985074626,10.05,0.0113
GBR,"New Concept Energy, Inc",3.91,undefined,0.373,N/A,undefined, -8.23 ,-56.943, 20.06 Mil ,20214862,$-0.52,$0.25,5.430555555555556,0.72,0.033
GBX,"Greenbrier Companies, Inc. (The",45.45,6.080769230769231,0.255,7.00,0.1337903021071338, 9.17 ,14.734, 2.13 Bil ,2231486976,$269,"$1,585",3.0199335548172757,15.05,0.1668
GCI,"Gannett Co., Inc.",4.84,undefined,-5.09,N/A,undefined, -11.15 ,5.403, 2.38 Bil ,2397521664,$21,"$2,745",7.682539682539682,0.63,0.120299995
GCO,Genesco Inc.,46.96,-112.96384615384618,-3.969,10.00,-2.4055333508059236, -20.59 ,32.348, 1.40 Bil ,1227609472,$139,"$1,067",3.615088529638183,12.99,0.0523
GCP,GCP Applied Technologies Inc.,25.07,undefined,1.366,N/A,undefined, 8.76 ,14.772, 1.80 Bil ,1800695040,$34.6,$763.5,1.6547854785478548,15.15,0.01
GCV,Gabelli Convertible and Income ,6.36,undefined,1.558,N/A,undefined,Not Found!,None, 121.40 Mil ,153482336,$9.26,$35.57,1.5071090047393367,4.22,0.00059999997
GDDY,GoDaddy Inc.,84.38,-400.2923076923077,-2.94,80.00,-4.743924006782504, -83.67 ,33.731, 16.85 Bil ,17152463872,$683,"$6,445",1.4682443013746302,57.47,0.026800001
GDL,"GDL Fund, The  of Beneficial In",8.94,undefined,None,,undefined,Not Found!,None, 124.86 Mil ,None,$108.67,$55.82,1.1841059602649007,7.55,0.0001
GDO,Western Asset Global Corporate ,17.72,undefined,None,,undefined,Not Found!,None, 354.37 Mil ,None,$9.03,$120.40,1.263007840342124,14.03,None
GDOT,Green Dot Corporation,44.09,14.168846153846154,0.425,13.17,0.32136189961093564, 8.27 ,None, 949.47 Mil ,939162368,$150,"$3,105",1.8256728778467912,24.15,0.060399998
GDP,Goodrich Petroleum Corporation,9.7,-18.84615384615385,-3.5,-5.00,-1.9429024583663765, 22.79 ,5.341, 243.95 Mil ,242573216,$0.63,$163.51,2.425,4,0.0273
GDV,Gabelli Dividend & Income Trust,24.92,undefined,2.052,,undefined,Not Found!,None, 2.27 Bil ,2564072448,$0.0,$314.0,1.6803776129467296,14.83,0.0005
GE,General Electric Company,13.41,293.58276923076926,0.576,322.80,21.89282395456892, 14.03 ,29.521, 151.68 Bil ,169217097728,$194,"$216,378",2.447080291970803,5.48,0.0113
GEF,Greif Inc.,58.49,58.68769230769231,2.062,10.00,1.0033799334534503, 10.82 ,9.014, 5.69 Bil ,5662493184,$321,"$4,304",2.207169811320755,26.5,None
GEL,"Genesis Energy, L.P.",9.3,-324.4206153846155,-4.009,44.10,-34.88393713813069, 46.77 ,15.487, 4.52 Bil ,5649959936,$153,"$4,325",2.4603174603174605,3.78,0.033299997
GEO,Geo Group Inc (The) REIT,6,33.98461538461539,0.94,15.00,5.664102564102564, 9.02 ,9.202, 3.48 Bil ,3482103808,$333,"$3,548",1.0169491525423728,5.9,0.443
GER,Goldman Sachs MLP Energy Renais,10.03,undefined,None,N/A,undefined,Not Found!,None, 172.29 Mil ,None,$214.59,$2.45,1.7596491228070175,5.7,None
GES,"Guess?, Inc.",27.83,-25.204615384615387,-1.27,4.40,-0.9056635064540204, -3769.23 ,44.63, 2.67 Bil ,2602545408,$190,"$1,900",4.368916797488226,6.37,0.23629999
GF,"New Germany Fund, Inc. (The)",20.8,undefined,6.315,N/A,undefined,Not Found!,None, 325.92 Mil ,335600800,$0.00,$47.86,1.770212765957447,11.75,0.001
GFF,Griffon Corporation,26.25,67.91626153846154,1.527,20.41,2.587286153846154, 10.7 ,9.602, 2.49 Bil ,2459531520,$125,"$1,744",1.9781461944235117,13.27,0.0279
GFI,Gold Fields Limited,9.97,135.49538461538464,0.808,100.50,13.590309389707585, 4.69 ,4.782, 10.06 Bil ,9995368448,$521,"$3,645",1.8127272727272727,5.5,None
GFL,GFL Environmental Inc. Subordin,33.18,undefined,-0.132,,undefined, 94.12 ,18.091, 16.81 Bil ,17240983552,$33,"$7,847",2.704156479217604,12.27,0.0838
GFX,Golden Falcon Acquisition Corp.,9.82,undefined,None,,undefined,Not Found!,None, 424.78 Mil ,412458624,$,$12.15,1.0229166666666667,9.6,0.001
GGB,Gerdau S.A.,6.1,5.404338461538463,0.254,5.33,0.885957124842371, 9.17 ,2.847, 12.40 Bil ,21355368448,$882,"$6,227",3.3152173913043477,1.84,None
GGG,Graco Inc.,76.47,61.381384615384626,2.111,10.40,0.802685819476718, 26.6 ,24.545, 12.93 Bil ,12717117440,$368,$705,1.8298636037329505,41.79,0.0139999995
GGM,Guggenheim Credit Allocation Fu,20.26,undefined,None,,undefined,Not Found!,None, 207.59 Mil ,None,$1.82,$87.18,1.404019404019404,14.43,None
GGN,"GAMCO Global Gold, Natural Reso",3.62,undefined,0.152,N/A,undefined,Not Found!,None, 559.21 Mil ,649966272,$0.00,$154.64,1.2271186440677966,2.95,0.0007
GGO,The Gabelli Go Anywhere Trust  ,13.92,undefined,None,,undefined,Not Found!,None, 32.63 Mil ,None,$0.00,$0.18,1.8298935191271197,7.607,0.0001
GGT,"Gabelli Multi-Media Trust, Inc.",9.87,undefined,1.116,,undefined,Not Found!,None, 355.33 Mil ,349269024,$0.00,$1.05,1.797814207650273,5.49,0.0058
GGZ,Gabelli Global Small and Mid Ca,14.9555,undefined,None,,undefined,Not Found!,None, 166.75 Mil ,None,$0.00,$2.95,2.0515089163237312,7.29,None
GHC,Graham Holdings Company,640.88,2378.8993846153853,58.131,18.10,3.7119263896757353, 4.67 ,9.939, 3.26 Bil ,3291091456,$141,"$2,678",2.162286176996525,296.39,0.0172
GHG,GreenTree Hospitality Group Ltd,13.2,9.05315384615385,0.391,6.55,0.6858449883449886, 19.42 ,1.302, 1.21 Bil ,501431520,$27.7,$282.1,1.2852969814995132,10.27,None
GHL,"Greenhill & Co., Inc.",17.79,265.30461538461543,1.36,118.30,14.913131837246512, 11.39 ,None, 674.12 Mil ,657725120,$67.0,$497.7,2.274936061381074,7.82,0.066599995
GHLD,Guild Holdings Company,13.27,undefined,None,-33.30,undefined,Not Found!,6.735, 4.14 Bil ,3996910080,$23,"$4,082",1.0106626047220106,13.13,0.00090000004
GHM,Graham Corporation,13.72,10.51846153846154,0.258,18.00,0.7666517156313076, 12.33 ,13.552, 65.44 Mil ,67937528,$3.54,$47.65,1.3243243243243246,10.36,0.0117999995
GHY,PGIM Global Short Duration High,15.24,undefined,None,,undefined,Not Found!,None, 877.49 Mil ,None,$119.67,$268.96,1.3917808219178083,10.95,None
GIB,CGI Inc.,85.34,84.1104,3.564,6.84,0.9855917506444808, 13.08 ,11.43, 23.66 Bil ,24202323968,"$1,327","$6,322",1.5212121212121212,56.1,None
GIK,"GigCapital3, Inc.",8.73,undefined,None,N/A,undefined,Not Found!,None, 238.22 Mil ,224879776,$,$0.24,1.004602991944764,8.69,0.0866
GIL,"Gildan Activewear, Inc.",33.4,-18.064615384615387,-1.14,1.80,-0.5408567480423768, -115.16 ,62.906, 7.36 Bil ,7154289152,$357,"$1,462",2.792642140468227,11.96,0.01
GIM,"Templeton Global Income Fund, I",5.42,undefined,-0.423,N/A,undefined,Not Found!,None, 728.27 Mil ,726419520,$0.00,$32.44,1.0606653620352249,5.11,None
GIS,"General Mills, Inc.",62.03,80.22544615384615,4.119,4.16,1.2933330026414016, 11.79 ,11.955, 48.76 Bil ,49826918400,"$3,187","$23,461",1.1495552260934025,53.96,0.0425
GIX,"GigCapital2, Inc.",10.04,undefined,None,,undefined, -50.43 ,None, 199.13 Mil ,198736912,$-2.06,$3.67,1.011077542799597,9.93,0.0199
GKOS,Glaukos Corporation,91.75,-68.66538461538462,-2.705,8.00,-0.7483965625655, -50.87 ,-58.573, 4.25 Bil ,4068508928,$-29.9,$338.1,3.0913072776280326,29.68,0.1284
GL,Globe Life Inc.,102.11,166.75707692307697,6.83,7.37,1.633112103839751, 13.78 ,12.045, 13.78 Bil ,12287456256,"$1,435","$20,276",1.6272509960159363,62.75,0.0070999996
GLDG,GoldMining Inc.,1.63,undefined,-0.066,,undefined, -25.08 ,-20.11, 238.36 Mil ,235295184,$-6.67,$2.97,1.9878048780487805,0.82,None
GLEO,Galileo Acquisition Corp.,10.01,undefined,None,,undefined, -220.25 ,None, 175.10 Mil ,174049168,$-0.59,$0.71,1.0592592592592593,9.45,0.0007
GLO,Clough Global Opportunities Fun,12.8,undefined,0.993,,undefined,Not Found!,None, 596.11 Mil ,594501824,$-2.21,$223.20,1.86046511627907,6.88,0.0021
GLOB,Globant S.A.,228.13,228.68461538461543,1.37,100.00,1.002431137441877, 93.81 ,70.219, 9.05 Bil ,8947975168,$-15.9,$408.8,2.5626825432487084,89.02,0.0172
GLOG,GasLog Ltd.,5.83,-37.83876923076923,-0.63,30.54,-6.490354928090777, 15.32 ,11.58, 5.26 Bil ,5222765056,$-449.2,"$4,259.6",2.6143497757847536,2.23,0.089899994
GLOP,GasLog Partners LP,2.52,-12.33415384615385,0.524,-23.80,-4.894505494505496, 7.03 ,7.271, 1.31 Bil ,1677012352,$143.0,"$1,379.2",1.26,2,0.0403
GLP,Global Partners LP Global Partn,21.79,-43.41846153846155,2.74,-18.80,-1.9925865781762988, 7.27 ,7.73, 2.07 Bil ,2288029952,$236,"$2,045",2.48460661345496,8.77,0.0088
GLQ,Clough Global Equity Fund Cloug,15.61,undefined,1.181,N/A,undefined,Not Found!,None, 298.52 Mil ,298119616,$-4.36,$112.14,1.7539325842696627,8.9,0.0014
GLT,Glatfelter Corporation,15.58,6.424615384615384,0.48,0.20,0.4123629900266614, 9.56 ,8.133, 917.17 Mil ,920122880,$80.9,$708.9,1.3339041095890412,11.68,0.0135
GLU,6968,20.17,undefined,0.248,,undefined,Not Found!,None, 173.37 Mil ,173026480,$0.00,$0.47,1.5659937888198758,12.88,0.00029999999
GLV,25219,11.83,undefined,-0.774,N/A,undefined,Not Found!,None, 150.76 Mil ,149669488,$1.19,$61.73,1.5225225225225225,7.77,0.0126
GLW,Corning Incorporated,45.59,26.58461538461539,0.54,23.50,0.5831238294497781, 18.23 ,15.137, 44.09 Bil ,43549892608,$803,"$17,327",2.422422954303932,18.82,0.0174
GM,General Motors Company,56.66,134.8295384615385,4.33,11.74,2.3796247522332954, 7.7 ,12.702, 169.37 Bil ,173423116288,"$-3,863","$185,517",2.8161033797216697,20.12,0.0125
GME,GameStop Corporation,151.17,202.032,-3.312,-48.15,1.3364556459615005, -72.41 ,-65.899, 11.24 Bil ,11110499328,$64,"$2,036",48.76451612903225,3.1,0.3893
GMED,"Globus Medical, Inc.",71.01,33.314461538461536,1.01,12.94,0.46915169044446603, 37.67 ,37.369, 6.69 Bil ,6664638464,$135.1,$173.2,1.7189542483660132,41.31,0.019199999
GMRE,Global Medical REIT Inc.,14.44,-4.496153846153847,-0.167,9.00,-0.3113679948860005, 29.46 ,23.053, 1.55 Bil ,1443872512,$-184.27,$643.15,1.686915887850467,8.56,0.012
GMS,GMS Inc.,43.43,22.93846153846154,0.71,12.50,0.5281708850670398, 12.81 ,10.429, 2.86 Bil ,2853859840,$214,"$1,491",3.2826908541194255,13.23,0.0226
GNE,Genie Energy Ltd.,5.78,undefined,0.44,N/A,undefined, 4.36 ,5.102, 121.12 Mil ,125423664,$23.0,$101.3,1.0194003527336861,5.67,0.0437
GNK,Genco Shipping & Trading Limite,13.7,-569.4385846153846,-5.383,60.26,-41.564860190903985, -6.53 ,13.29, 892.30 Mil ,890753536,$16.9,$487.8,3.186046511627907,4.3,0.0168
GNL,"Global Net Lease, Inc.",18.95,undefined,-0.092,N/A,undefined, 16.98 ,16.5, 3.91 Bil ,3924701184,$170.5,"$2,412.7",1.59915611814346,11.85,0.0127
GNPK,Genesis Park Acquisition Corp.,10.1,undefined,None,,undefined,Not Found!,None, 208.41 Mil ,208435104,$,$0.08,1.0348360655737705,9.76,0.0064
GNRC,Generac Holdlings Inc.,321.66,139.10769230769233,5.48,8.00,0.43246811014018627, 38.67 ,37.136, 21.19 Bil ,20579944448,$424,"$1,845",3.6048414210467334,89.23,0.0209
GNT,"GAMCO Natural Resources, Gold &",5.25,undefined,None,,undefined,Not Found!,None, 139.64 Mil ,None,$0.00,$16.15,1.2899262899262898,4.07,0.00029999999
GNW,Genworth Financial Inc,3.74,7.206923076923078,0.347,5.00,1.9269847799259567, 2.7 ,2.139, 3.33 Bil ,2724671488,"$1,960","$89,927",2.0,1.87,0.0337
GOAC,GO Acquisition Corp.,9.93,undefined,None,,undefined,Not Found!,None, 710.42 Mil ,710488384,$,$0.32,1.0441640378548895,9.51,0.0033000002
GOED,1847 Goedeker Inc. Commom Stock,7.16,undefined,None,,undefined, -2.53 ,-4.077, 47.28 Mil ,47773236,$5.41,$39.53,1.2672566371681415,5.65,0.0069
GOF,Guggenheim Strategic Opportunit,19.24,undefined,None,N/A,undefined,Not Found!,None, 965.36 Mil ,None,$-92.88,$385.72,1.3026404874746107,14.77,None
GOL,Gol Linhas Aereas Inteligentes ,8.45,-2169.170953846154,-6.042,224.86,-256.70662175694133, -7.52 ,-33.17, 4.64 Bil ,18493011968,$30,"$5,167",2.624223602484472,3.22,None
GOLD,Barrick Gold Corporation,22.41,64.74676923076925,1.307,23.70,2.889190951841555, 6.03 ,7.232, 48.18 Bil ,48394235904,"$3,363","$14,796",1.2022532188841202,18.64,None
GOLF,Acushnet Holdings Corp.,43.74,26.58461538461539,1.28,5.00,0.6077872744539412, 20.25 ,18.26, 3.47 Bil ,3537933312,$240,$849,1.9388297872340428,22.56,0.0574
GOOS,Canada Goose Holdings Inc. Subo,41.18,28.743507692307695,0.504,28.57,0.6979967870885793, 35.46 ,47.947, 4.80 Bil ,4852248064,$156.5,$761.7,2.2235421166306697,18.52,0.083900005
GORO,Gold Resource Corporation,2.87,undefined,0.062,N/A,undefined, 9.48 ,10.151, 184.59 Mil ,185257952,$22.59,$15.20,1.157258064516129,2.48,0.038399998
GPC,Genuine Parts Company,119.36,7.3561538461538465,0.365,4.60,0.061629975252629414, 26.27 ,14.492, 20.16 Bil ,19974144000,"$1,866","$10,222",1.7783075089392133,67.12,0.0125
GPI,"Group 1 Automotive, Inc.",157.46,131.23846153846154,15.51,-3.00,0.8334717486248033, 10.11 ,8.973, 5.54 Bil ,5382838784,$702,"$3,640",3.785096153846154,41.6,0.1598
GPK,Graphic Packaging Holding Compa,18.53,27.830769230769235,0.6,21.65,1.5019303416497158, 11.08 ,9.928, 9.40 Bil ,9060414464,$178,"$5,964",1.528877887788779,12.12,0.0229
GPL,Great Panther Mining Limited,0.7871,undefined,0.001,N/A,undefined, 5.12 ,2.797, 267.49 Mil ,260697920,$26.9,$168.7,2.623666666666667,0.3,0.0061000003
GPM,Guggenheim Enhanced Equity Inco,8.22,undefined,-0.012,,undefined,Not Found!,None, 563.03 Mil ,563025344,$44.36,$168.14,1.653923541247485,4.97,None
GPMT,Granite Point Mortgage Trust In,12.61,-12.020076923076921,-0.735,2.13,-0.9532178368815957,Not Found!,None, 1.98 Bil ,3677352448,$20.3,"$3,285.8",3.7754491017964074,3.34,0.0464
GPN,Global Payments Inc.,216.18,54.69,1.95,9.73,0.2529836247571468, 28.2 ,25.646, 71.98 Bil ,72524005376,"$1,878","$16,715",1.566635263424886,137.99,0.0168
GPRK,Geopark Ltd,16.34,undefined,-3.84,N/A,undefined, -151.74 ,8.63, 1.59 Bil ,1590018560,$93.4,"$1,069.5",2.5854430379746836,6.32,0.0032
GPS,"Gap, Inc. (The)",33.24,-36.69538461538462,-1.78,4.90,-1.1039526057576599, -44.71 ,783.248, 18.02 Bil ,18014701568,$-155,"$11,155",5.08256880733945,6.54,0.0718
GPX,GP Strategies Corporation,15.81,14.823076923076925,0.41,15.00,0.9375760229650174, 15.02 ,11.93, 291.82 Mil ,291765056,$57.3,$158.4,3.0403846153846152,5.2,0.021
GRA,W.R. Grace & Co.,63.25,-1.3984615384615386,-0.03,21.80,-0.022110063849194287, 32.93 ,19.051, 5.98 Bil ,5980037120,$194,"$3,531",1.7928004535147393,35.28,0.0276
GRC,Gorman-Rupp Company (The),33.68,37.455384615384624,1.036,15.00,1.1120957427370732, 16.11 ,16.936, 780.53 Mil ,772218240,$43.2,$78.9,1.3472,25,0.0124
GRF,"Eagle Capital Growth Fund, Inc.",8.6,undefined,0.872,N/A,undefined,Not Found!,None, 35.45 Mil ,35446592,$0.00,$0.05,1.5896487985212568,5.41,0
GRUB,GrubHub Inc.,71.03,-183.45600000000002,-1.69,62.06,-2.5827960016894274, -1279.75 ,-260.453, 6.97 Bil ,6973378048,$14,$972,1.843977154724818,38.52,0.1313
GRX,The Gabelli Healthcare & Wellne,12.965,undefined,None,,undefined,Not Found!,None, 226.52 Mil ,None,$45.24,$44.32,1.4262926292629263,9.09,0.00059999997
GS,"Goldman Sachs Group, Inc. (The)",330.85,1567.1598461538465,40.263,16.80,4.736768463514724,Not Found!,None, 265.20 Bil ,37315211264,"$-20,037","$1,067,096",2.0366266543551865,162.45,0.014099999
GSAH,GS Acquisition Holdings Corp II,10.45,undefined,-0.018,,undefined, -710.86 ,None, 977.43 Mil ,979304256,$0.00,$27.59,1.0609137055837563,9.85,None
GSAT,"Globalstar, Inc.",0.9076,-2.5307692307692315,-0.07,15.00,-2.788419161270639, 50.84 ,53.704, 1.94 Bil ,1931475584,$15.0,$465.0,3.241428571428571,0.28,0.0766
GSBD,"Goldman Sachs BDC, Inc.",19.48,31.24353846153847,3.265,-2.28,1.6038777444321597,Not Found!,None, 3.56 Bil ,3563779328,$165.8,"$1,696.9",1.5571542765787372,12.51,0.0042
GSK,GlaxoSmithKline PLC,37.68,64.53784615384616,3.178,4.70,1.7127878490935817, 8.35 ,11.611, 132.70 Bil ,120379195392,"$8,041","$80,138",1.132892363199038,33.26,None
GSL,Global Ship Lease Inc New,13.32,38.54,1.222,12.00,2.893393393393393, 7.73 ,7.696, 1.19 Bil ,1186145408,$58.0,$809.5,3.940828402366864,3.38,0.020599999
GSS,"Golden Star Resources, Ltd",3.73,-13.462307692307691,-0.473,10.00,-3.6091977727366467, 3.85 ,3.811, 473.38 Mil ,473385888,$10.0,$318.1,1.7188940092165899,2.17,0.012
GSV,Gold Standard Ventures Corporat,0.5827,-0.6023076923076924,-0.029,5.00,-1.0336497207957653, -23.09 ,-20.573, 191.32 Mil ,189622320,$-21.43,$7.23,1.1654,0.5,0.0149
GSX,GSX Techedu Inc.,26.9,undefined,None,16.03,undefined, -25.88 ,-0.002, 6.77 Bil ,3386462,$0,$522,1.031441717791411,26.08,None
GTE,Gran Tierra Energy Inc.,0.5975,-60.338461538461544,-2.12,10.00,-100.98487286771807, -1.36 ,10.685, 946.06 Mil ,935331456,$-15.2,$944.7,3.3194444444444446,0.18,0.0022
