TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
PPL,PPL Corporation,28.89,-22.2373883161512,1.91,-16.20,-0.7697261445535203, 10.7 ,10.44, 46.39 Bil ,46479970304,$-503,"$34,743",1.218473218051455,23.71,0.014400001
PPT,Putnam Premier Income Trust,4.68,undefined,-0.08,N/A,undefined,Not Found!,None, 479.38 Mil ,499546912,$0.00,$535.67,1.116945107398568,4.19,0.00029999999
PPR,Voya Prime Rate Trust Shares of,4.57,undefined,-0.312,N/A,undefined,Not Found!,None, 829.21 Mil ,836879360,$51.45,$295.05,1.2186666666666668,3.75,0.00090000004
PQG,PQ Group Holdings Inc.,14.57,-39.40674776632302,-2.057,4.17,-2.7046498123763225, -372.57 ,12.312, 3.27 Bil ,3270529792,$126,"$1,921",1.6224944320712695,8.98,0.014199999
PRA,ProAssurance Corporation,25.63,-176.57396563573883,-3.262,27.30,-6.889347079037801, -8.05 ,-76.029, 1.45 Bil ,951658304,$84.9,"$3,305.6",2.022888713496448,12.67,0.028399998
PRG,"PROG Holdings, Inc.",46.9,undefined,None,15.40,undefined, 1.07 ,6.304, 3.39 Bil ,3219280384,$392,$331,2.5009090457773535,18.753181,0.0494
PRGO,Perrigo Company plc,41.33,-33.427147766323024,-1.195,10.00,-0.8087865416482707, 23.51 ,10.013, 8.47 Bil ,8616264704,$466,"$5,833",1.081937172774869,38.2,0.0559
PRI,"Primerica, Inc.",161.59,309.16147903780063,9.568,12.87,1.9132463583006414, 12.36 ,12.392, 7.56 Bil ,7605187584,$616,"$13,069",1.8406424421915935,87.79,0.0082
PRK,Park National Corporation,126.65,172.4545979381443,9.052,4.10,1.3616628340950991,Not Found!,None, 1.97 Bil ,2467554816,$83.0,"$8,238.8",1.9626530295986364,64.53,0.0482
PRLB,"Proto Labs, Inc.",115.45,95.7340206185567,1.89,25.00,0.8292249512217991, 32.68 ,32.875, 3.02 Bil ,3038621184,$60.0,$99.8,1.5513302875571082,74.42,0.1715
PRMW,Primo Water Corporation,16.9,-41.33550515463918,-0.849,23.70,-2.4458878789727327, 31.09 ,13.598, 4.29 Bil ,4256220416,$53,"$2,258",1.9182746878547103,8.81,0.0186
PRO,"PROS Holdings, Inc.",46.43,-117.07628865979383,-1.78,35.00,-2.521565553732368, -38.15 ,-33.315, 1.97 Bil ,1967124352,$-79.6,$422.9,1.8912423625254582,24.55,0.128
PROS,"ProSight Global, Inc.",12.67,90.88268041237113,6.327,1.00,7.1730608060277135, 12.34 ,11.569, 767.02 Mil ,769064320,$110.4,"$2,426.7",1.7451790633608817,7.26,0.0128
PRPB,CC Neuberger Principal Holdings,9.98,undefined,None,,undefined,Not Found!,None, 1.08 Bil ,1084262272,$,$0.03,1.027806385169928,9.71,0.0031
PRSP,Perspecta Inc.,29.25,-94.50927835051546,-4.63,5.00,-3.2310864393338616, 11.07 ,12.065, 7.06 Bil ,7118324224,$561,"$3,794",1.6849078341013826,17.36,0.073699996
PRTY,Party City Holdco Inc.,6.45,-167.0173470790378,-5.24,12.58,-25.894162337835315, -5.66 ,38.841, 3.00 Bil ,2944292864,$26,"$2,756",17.916666666666668,0.36,0.0684
PRT,PermRock Royalty Trust Trust,5.7,3.204742268041237,0.157,5.00,0.5622354856212697, 29.98 ,None, 69.26 Mil ,69258136,$0.00,$0.18,3.3529411764705883,1.7,0.0034999999
PRU,"Prudential Financial, Inc.",99.3,-22.19744054982818,-0.998,6.21,-0.22353917975657786, 36.68 ,251.186, 47.50 Bil ,49986101248,"$8,368","$872,512",2.046578730420445,48.52,0.0125
PSA,Public Storage,275.06,242.52164948453608,6.29,17.00,0.8817045353178801, 27.32 ,28.314, 53.86 Bil ,58036805632,"$1,081","$3,240",1.5981639649061645,172.11,0.020299999
PSB,"PS Business Parks, Inc.",163.52,undefined,4.02,N/A,undefined, 18.05 ,20.386, 5.49 Bil ,5496262656,$224.5,$82.1,1.5312295158722726,106.79,0.025799999
PSF,Cohen & Steers Select Preferred,30.28,undefined,None,,undefined,Not Found!,None, 491.42 Mil ,None,$24.24,$131.28,1.3851784080512353,21.86,0.00029999999
PSFE,Paysafe Limited,13.93,undefined,None,,undefined,Not Found!,23.893, 12.91 Bil ,9979994112,$,"$5,262.79",1.4517978113600833,9.595,None
PSO,"Pearson, Plc",11.35,4.395463917525773,0.57,-3.40,0.38726554339434127, 9.11 ,25.513, 9.50 Bil ,9312219136,$343,"$4,458",2.234251968503937,5.08,None
PSN,Parsons Corporation,43.17,undefined,0.97,N/A,undefined, 15.75 ,17.022, 4.89 Bil ,4812737536,$255,"$2,076",1.4351728723404256,30.08,0.1304
PSTG,"Pure Storage, Inc.",21.1,-100.1153319587629,-1.053,54.38,-4.744802462500611, -32.38 ,-34.492, 5.49 Bil ,5569956352,$93,"$2,069",1.765690376569038,11.95,0.048299998
PSTH,Pershing Square Tontine Holding,24.04,undefined,None,,undefined,Not Found!,None, 4.80 Bil ,4782653952,$,$0.30,1.1181395348837209,21.5,0.028900001
PSTL,"Postal Realty Trust, Inc.",19,undefined,-0.1,N/A,undefined, 36.83 ,32.49, 403.52 Mil ,329889152,$8.43,$139.25,1.5019762845849802,12.65,0.0015
PSX,Phillips 66,78.1,-10.276494845360824,-9.062,-7.75,-0.13158124001742413, -16.8 ,-430.789, 50.99 Bil ,51263926272,$-809,"$33,198",1.8049456898544023,43.27,0.0198
PSXP,Phillips 66 Partners LP,35.67,58.68475051546392,3.267,3.38,1.6452130786505164, 11.82 ,22.601, 12.59 Bil ,13379500032,$45,"$4,167",1.6762218045112782,21.28,0.0728
PTA,240905,25.5,undefined,None,,undefined,Not Found!,None, 1.41 Bil ,None,$,$0.00,1.0386965376782078,24.55,0.00029999999
PTK,PTK Acquisition Corp.,9.965,undefined,None,,undefined, -194.23 ,None, 141.98 Mil ,141979312,$-0.35,$4.70,1.0391032325338894,9.59,None
PTN,"Palatin Technologies, Inc.",0.6327,undefined,-0.117,N/A,undefined, -3.06 ,-2.673, 81.26 Mil ,74507648,$-19.20,$18.94,1.665,0.38,0.0327
PTR,PetroChina Company Limited,35.09,-8.164948453608247,1.5,-12.10,-0.23268590634392267, 8.78 ,2.393, 143.13 Bil ,569141886976,"$4,151","$177,027",1.2677023121387285,27.68,None
PTY,Pimco Corporate & Income Opport,18.74,undefined,0.577,N/A,undefined,Not Found!,None, 2.28 Bil ,3057881088,$-203.05,$978.53,1.4944178628389155,12.54,None
PUK,Prudential Public Limited Compa,42.47,43.18350515463917,1.632,9.00,1.0168002155554314, 18.55 ,27.686, 58.28 Bil ,70627680256,"$1,907","$493,978",1.811087420042644,23.45,None
PUMP,ProPetro Holding Corp.,9.39,3.8502268041237118,-1.061,-10.90,0.4100348034210555, 45.99 ,6.719, 973.02 Mil ,889410688,$38.5,$180.0,3.386224305805986,2.773,0.0199
PVG,"Pretium Resources, Inc.",10.7,undefined,-0.21,N/A,undefined, 10.48 ,6.715, 2.14 Bil ,2106492032,$268.3,$501.1,1.68503937007874,6.35,None
PVH,PVH Corp.,111.44,-87.59901030927836,-15.96,-4.87,-0.7860643423302078, -15.96 ,41.202, 11.83 Bil ,11701227520,$471,"$8,563",3.066593285635663,36.34,0.0341
PVL,Permianville Royalty Trust Trus,1.492,-5.883601374570447,0.152,-34.10,-3.9434325566826054, 6.78 ,None, 50.48 Mil ,50130360,$0.00,$0.35,3.243478260869565,0.46,0.0167
PW,Power REIT (MD),46.45,undefined,0.96,N/A,undefined, 48.42 ,48.435, 180.05 Mil ,180051648,$-9.39,$25.33,4.32093023255814,10.75,0.0319
PWR,"Quanta Services, Inc.",98.18,113.49505154639175,3.07,15.95,1.1559895248155607, 16.25 ,16.309, 14.92 Bil ,14857861120,$855,"$4,049",3.419714385231627,28.71,0.0209
PXD,Pioneer Natural Resources Compa,151.07,-184.81542268041238,-1.212,92.35,-1.2233760685802104, 23.69 ,19.588, 36.02 Bil ,35219783680,$481,"$7,660",2.254776119402985,67,0.0318
PYN,PIMCO New York Municipal Income,10.32,undefined,0.29,N/A,undefined,Not Found!,None, 100.25 Mil ,100256184,$10.86,$11.95,1.2916145181476846,7.99,None
PZC,PIMCO California Municipal Inco,10.7,undefined,0.562,N/A,undefined,Not Found!,None, 379.23 Mil ,406302496,$40.51,$69.94,1.169398907103825,9.15,None
PZG,Paramount Gold Nevada Corp.,1.03,undefined,-0.2,N/A,undefined, -6.89 ,-6.984, 39.33 Mil ,39335016,$-4.32,$5.79,1.6349206349206349,0.63,0.0017
PZN,Pzena Investment Management Inc,9.99,31.393470790378007,0.755,19.00,3.142489568606407, 9.79 ,3.314, 764.64 Mil ,226705712,$51.3,$79.7,2.5948051948051947,3.85,0.0139
QD,Qudian Inc.,2.04,2.6589608247422682,0.553,-5.32,1.3034121689913079, -0.52 ,-6.251," -74,223,000.00 ",-5000022016,$0.0,$288.9,1.7435897435897438,1.17,None
QFTA,Quantum FinTech Acquisition Cor,9.68,undefined,None,,undefined,Not Found!,None, 244.52 Mil ,244494176,$,$0.06,1.0189473684210526,9.5,0.0001
QGEN,Qiagen N.V.,49.35,55.938061855670114,1.53,15.68,1.1334966941371856, 17.24 ,18.047, 12.34 Bil ,12579408896,$154,"$3,115",1.2637644046094751,39.05,0.024400001
QS,QuantumScape Corporation,37.56,undefined,None,N/A,undefined, -12.87 ,-175.204, 13.79 Bil ,12880152576,$,$25.30,3.8562628336755647,9.74,None
QSR,Restaurant Brands International,66.88,66.76015670103094,1.598,19.13,0.9982080846446014, 21.83 ,19.603, 35.16 Bil ,34874085376,$804,"$19,056",1.7299534402483188,38.66,0.0307
QTS,"QTS Realty Trust, Inc.",65.04,-100.93479037800687,-0.418,151.20,-1.5518879209410648, 32.48 ,28.552, 7.98 Bil ,6889242624,$-474.1,"$2,313.9",1.1632981577535326,55.91,0.1479
QTWO,"Q2 Holdings, Inc.",106.39,-171.63538144329897,-2.646,34.40,-1.61326611000375, -108.43 ,-109.034, 6.04 Bil ,6044935680,$-27.6,$773.3,1.8013884185573992,59.06,0.0776
QUAD,"Quad Graphics, Inc",3.78,-51.765773195876285,-2.536,5.00,-13.694648993618065, 8.07 ,4.482, 1.16 Bil ,1183596544,$129,"$1,843",1.7914691943127963,2.11,0.0424
QUOT,Quotient Technology Inc.,17.06,-31.156082474226807,-0.723,20.00,-1.8262650922758974, -110.63 ,815.441, 1.53 Bil ,1553415040,$15.1,$339.8,3.2310606060606055,5.28,0.0299
R,"Ryder System, Inc.",76.78,24.795043298969077,-2.346,-15.49,0.32293622426372853, 4.79 ,4.759, 10.89 Bil ,10878230528,"$1,035","$10,676",3.0086206896551726,25.52,0.0225
RAAS,Cloopen Group Holding Limited,10.96,undefined,None,N/A,undefined, -23.42 ,-18.073, 1.77 Bil ,4963642368,$,$273.7,1.0339622641509436,10.6,None
RA,Brookfield Real Assets Income F,21.51,undefined,None,,undefined,Not Found!,None, 1.20 Bil ,None,$113.26,$320.05,1.5031446540880504,14.31,None
RACE,Ferrari N.V.,218.95,170.85342130584192,3.962,20.02,0.780330766411701, 40.26 ,44.601, 55.49 Bil ,41814962176,$162,"$5,441",1.4996575342465752,146,0.0624
RAD,Rite Aid Corporation,18.02,-12.356575945017184,-1.699,-3.69,-0.6857145363494553, 17.77 ,16.577, 7.26 Bil ,7631912448,$-202,"$8,720",2.033860045146727,8.86,0.15529999
RAMP,"LiveRamp Holdings, Inc.",49.63,-42.185567010309285,-0.93,21.50,-0.8500013501976482, -35.55 ,-36.055, 2.71 Bil ,2710529280,$-6.3,$201.0,1.6543333333333334,30,0.0444
RBA,Ritchie Bros. Auctioneers Incor,63.55,36.09209621993127,1.54,7.00,0.567932277260917, 19.7 ,23.634, 7.56 Bil ,7526405632,$215,"$1,339",1.7613636363636365,36.08,0.028499998
RBAC,RedBall Acquisition Corp.,9.96,undefined,None,,undefined,Not Found!,None, 714.17 Mil ,714273664,$,$0.41,1.0205963725791578,9.759,0.0045
RBC,Regal Beloit Corporation,149.58,129.79243986254295,4.64,10.00,0.8677125274939359, 15.64 ,14.157, 6.59 Bil ,6590119424,$388,"$2,012",2.4337780670354703,61.46,0.0128
RC,Ready Capital Corproation,14.47,27.7795587628866,0.809,14.21,1.919803646363967,Not Found!,None, 4.21 Bil ,5028764160,$68.9,"$4,537.9",3.3495370370370368,4.32,0.0291
RCG,153389,2.7006,undefined,-0.084,,undefined,Not Found!,None, 16.21 Mil ,16215997,$1.18,$0.08,2.4776146788990823,1.09,0.0002
RCI,"Rogers Communication, Inc.",49.19,59.70090859106529,2.549,6.99,1.2136797843274099, 8.86 ,7.739, 40.40 Bil ,43894460416,"$1,347","$21,785",1.2999471458773784,37.84,None
RCL,D/B/A Royal Caribbean Cruises L,87.63,-2748.5030927835055,-27.05,58.70,-31.36486468998637, -10.56 ,-21.226, 38.58 Bil ,37270716416,"$-5,697","$23,705",2.7898758357211078,31.41,0.042600002
RCUS,"Arcus Biosciences, Inc.",34.74,undefined,-2.242,N/A,undefined, -14.47 ,-14.326, 1.74 Bil ,1734693632,$108.12,$269.99,2.4814285714285718,14,0.113900006
RCS,"PIMCO Strategic Income Fund, In",7.41,undefined,0.312,N/A,undefined,Not Found!,None, 497.90 Mil ,496893280,$74.27,"$1,300.53",1.243288590604027,5.96,None
RDN,Radian Group Inc.,24.94,90.72164948453607,2,21.50,3.6375962102861292, 11.27 ,8.727, 6.26 Bil ,5431225344,$641,"$3,664",2.111769686706181,11.81,0.0319
RDY,Dr. Reddy's Laboratories Ltd,67.78,17.8299793814433,1.709,-1.60,0.2630566447542535, 20.8 ,0.358, 11.37 Bil ,15839183872,$208,"$1,127",1.5303680289004291,44.29,None
RE,"Everest Re Group, Ltd.",267.05,1435.9449896907217,12.78,65.81,5.377064181579186, 18.97 ,None, 11.80 Bil ,10818855936,"$2,874","$23,062",1.697495550470379,157.32,0.0134000005
REI,"Ring Energy, Inc.",2.06,-239.4144329896907,-3.48,37.00,-116.22059853868481, -2.66 ,7.171, 531.52 Mil ,531521056,$28.3,$368.7,4.790697674418605,0.43,0.1446
RELX,RELX PLC PLC,26.92,20.709938144329897,0.878,7.10,0.7693141955546023, 17.9 ,27.795, 61.78 Bil ,58869161984,"$1,659","$16,188",1.3790983606557379,19.52,None
RENN,Renren Inc.,10.8,1536.6328659793817,-5.771,-184.60,142.2808209240168, -24.21 ,-2.955, 306.44 Mil ,305904512,$0.0,$92.2,16.875,0.64,None
RES,"RPC, Inc.",5,-91.47766323024057,-1,52.00,-18.295532646048112, -4.96 ,-169.961, 1.06 Bil ,1045767424,$12.9,$158.9,2.4038461538461537,2.08,0.1164
REV,"Revlon, Inc. New",12.66,-236.59979381443299,-11.591,5.00,-18.688767283920455, -53.27 ,49.317, 3.92 Bil ,4004524800,$-108,"$4,390",3.1969696969696972,3.96,0.2543
REVG,"REV Group, Inc.",21.02,-56.28921512027492,-0.334,102.96,-2.6778884453032785, 55.8 ,29.065, 1.53 Bil ,1700305792,$57,$784,6.005714285714285,3.5,0.026700001
REX,REX American Resources Corporat,83.25,12.149896907216494,0.487,8.00,0.14594470759419212, 17.57 ,23.068, 394.60 Mil ,394597504,$-1.8,$42.2,1.8308775016494392,45.47,0.0271
REXR,"Rexford Industrial Realty, Inc.",55.65,16.83945017182131,0.602,10.00,0.30259569041907114, 35.45 ,41.887, 8.94 Bil ,9093391360,$104.2,"$1,420.6",1.5596973094170403,35.68,0.023599999
REZI,"Resideo Technologies, Inc.",30.4,38.14845360824742,0.29,78.50,1.25488334237656, 20.21 ,11.808, 5.05 Bil ,5136439808,$174,"$3,617",7.619047619047619,3.99,0.0199
RF,Regions Financial Corporation,21.23,-30.127298969072168,1.521,-21.60,-1.4190908605309547,Not Found!,None, 7.84 Bil ,54030000,"$2,265","$129,278",2.5243757431629015,8.41,0.0225
RFI,Cohen & Steers Total Return Rea,15.68,undefined,-0.101,N/A,undefined,Not Found!,None, 413.45 Mil ,413262336,$0.00,$1.23,1.5448275862068965,10.15,0.0016
RFL,"Rafael Holdings, Inc.",41.12,undefined,-1.08,,undefined, -100.95 ,-73.358, 698.37 Mil ,698369280,$-8.58,$10.86,3.6635780470420523,11.224,0.0225
RFP,Resolute Forest Products Inc.,16.61,1.5276920962199316,0.116,0.21,0.09197423818301816, 6.67 ,5.489, 1.76 Bil ,1855314176,$256,"$2,648",12.3955223880597,1.34,0.0321
RFM,RiverNorth Flexible Municipal I,22.75,undefined,None,,undefined,Not Found!,None, 221.16 Mil ,None,$,$82.79,1.3525564803804995,16.82,None
RGA,"Reinsurance Group of America, I",130.96,87.77621993127147,6.31,0.70,0.6702521375326166, 12.33 ,10.164, 9.51 Bil ,9284838400,"$3,294","$70,304",1.9549186445738174,66.99,0.0098
RGR,"Sturm, Ruger & Company, Inc.",68.47,undefined,5.09,N/A,undefined, 6.87 ,6.928, 1.02 Bil ,1018289216,$119.6,$83.6,1.3694,50,0.0686
RGT,"Royce Global Value Trust, Inc.",14.87,undefined,None,,undefined,Not Found!,None, 91.13 Mil ,None,$83.61,$8.77,1.8112058465286234,8.21,0.0017
RGS,Regis Corporation,12.39,-145.54927835051546,-5.834,8.00,-11.747318672357986, -7.54 ,-14.803, 1.31 Bil ,1272270464,$-160.0,"$1,046.7",2.5812500000000003,4.8,0.235
RHE,"Regional Health Properties, Inc",4.4,undefined,-5.738,,undefined, 31.44 ,30.691, 159.31 Mil ,159224768,$0.85,$96.92,4.143126177024482,1.062,0.0276
RH,RH,712.39,381.0127835051547,9.96,16.80,0.5348373552480449, 30.56 ,23.1, 16.64 Bil ,16479645696,$390,"$2,451",7.141754385964912,99.75,0.18110001
RHI,Robert Half International Inc.,88.94,48.90743642611684,2.888,2.70,0.5498924716226314, 23.54 ,25.664, 9.63 Bil ,9633342464,$563,"$1,352",2.2834403080872914,38.95,0.052199997
RHP,"Ryman Hospitality Properties, I",77.35,-275.6909058419244,-7.594,15.51,-3.5642004633732958, -67.56 ,-111.65, 6.95 Bil ,7055036928,$-161.5,"$3,336.7",3.5143116765106766,22.01,0.0342
RICE,Rice Acquisition Corp.,15.5,undefined,None,70.00,undefined,Not Found!,None, 487.29 Mil ,469872192,$,$0.15,1.6112266112266114,9.62,0.033800002
RIG,Transocean Ltd (Switzerland),3.2,-18.541388316151206,-0.922,4.80,-5.7941838487972515, 9.05 ,7.384, 9.33 Bil ,9193280512,$133,"$10,369",4.923076923076923,0.65,0.13069999
RIO,Rio Tinto Plc,86.92,12.69679725085911,5.998,-7.10,0.1460745196831467, 6.84 ,6.946, 147.06 Bil ,146176819200,"$9,686","$45,487",1.9705282248923148,44.11,None
RIV,"RiverNorth Opportunities Fund, ",17.345,undefined,None,,undefined,Not Found!,None, 163.68 Mil ,None,$0.00,$15.61,1.4334710743801653,12.1,0.014199999
RJF,"Raymond James Financial, Inc.",130.63,253.13493333333335,6.164,18.66,1.9378009135216516,Not Found!,None, 15.67 Bil ,6555207680,"$5,299","$46,219",2.3095827439886842,56.56,0.015700001
RKT,"Rocket Companies, Inc.",22.9,undefined,None,43.66,undefined,Not Found!,3.363, 78.25 Bil ,33759897600,"$-1,784","$29,652",1.3085714285714285,17.5,0.074
RL,Ralph Lauren Corporation,128.85,-90.83110515463916,-4.029,6.41,-0.704936788161732, -318.11 ,28.465, 10.59 Bil ,10341501952,$206,"$5,480",2.0658970658970657,62.37,0.0538
RLGT,"Radiant Logistics, Inc.",6.69,11.711257731958765,0.234,24.60,1.7505616938652862, 10.13 ,9.235, 373.74 Mil ,366681056,$18.2,$155.0,2.1037735849056602,3.18,0.0166
RLGY,Realogy Holdings Corp.,15.22,-171.3217869415808,-3.13,27.70,-11.256359194584808, -32.37 ,8.805, 5.15 Bil ,5230323200,$653,"$5,167",5.435714285714286,2.8,0.15810001
RLI,RLI Corp.,113.5,176.8119587628866,6.39,9.80,1.5578146146509833, 13.87 ,14.522, 5.09 Bil ,5110652416,$325,"$2,818",1.7116573669129844,66.31,0.0286
RLJ,RLJ Lodging Trust,15.95,2.369649484536081,-2.612,-9.10,0.14856736580163518, -71.47 ,-84.919, 4.84 Bil ,4890166784,$-168.7,"$2,929.8",2.209141274238227,7.22,0.0928
RLX,RLX Technology Inc.,12.5,undefined,None,N/A,undefined, 1625.6 ,459.708, 18.41 Bil ,16648783872,$,$390.1,1.5842839036755387,7.89,None
RM,Regional Management Corp.,39.23,117.93814432989691,2.4,24.00,3.0063253716517186,Not Found!,13.237, 1.21 Bil ,1209684352,$166.8,$831.7,3.7976766698935136,10.33,0.0365
RMAX,"RE/MAX Holdings, Inc.",36.09,118.3917525773196,0.6,122.00,3.2804586471964416, 13.76 ,5.86, 894.88 Mil ,444097856,$63.9,$444.7,1.841326530612245,19.6,0.044299997
RMD,ResMed Inc.,210.67,221.62391752577324,4.79,22.10,1.0519956212359294, 29.72 ,30.936, 31.29 Bil ,31364339712,$774,"$1,708",1.4123759721104854,149.16,0.0089
RMI,RiverNorth Opportunistic Munici,22.43,undefined,None,,undefined,Not Found!,None, 141.50 Mil ,None,$18.17,$62.07,1.1651948051948051,19.25,None
RMED,"Ra Medical Systems, Inc.",4.28,undefined,-21.215,N/A,undefined, 0.17 ,0.149," -5,639,000.00 ",-5071025,$-28.37,$12.29,1.0490196078431373,4.08,0.1106
RMM,RiverNorth Managed Duration Mun,19.85,undefined,None,,undefined,Not Found!,None, 392.03 Mil ,None,$,$0.00,1.239076154806492,16.02,None
RMT,"Royce Micro-Cap Trust, Inc.",12.04,undefined,2.86,N/A,undefined,Not Found!,None, 548.48 Mil ,548480768,$13.99,$22.89,2.15,5.6,0.0005
RNG,"Ringcentral, Inc.",328,-51.93995876288661,-0.936,28.20,-0.1583535328136787, 702.48 ,-810.672, 30.09 Bil ,30503155712,$-143,"$1,876",1.6821375455151546,194.99,0.0797
RNGR,"Ranger Energy Services, Inc.",5.522,-30.18762886597938,-1.21,8.00,-5.466792623321148, 9.97 ,9.071, 198.56 Mil ,161468448,$18.3,$55.8,2.4325991189427314,2.27,0.0014
RNP,Cohen & Steers Reit and Preferr,25.28,undefined,0.378,N/A,undefined,Not Found!,None, 1.61 Bil ,1611112448,$22.03,$403.66,1.5929426591052303,15.87,0.0023
RNR,RenaissanceRe Holdings Ltd.,172.59,743.3189140893471,15.31,23.61,4.306848102956991, 7.9 ,-6.17, 8.40 Bil ,-6552748032,"$1,993","$23,260",1.2515591007976794,137.9,0.014099999
ROG,Rogers Corporation,193.99,115.0577319587629,2.67,20.00,0.5931116653371973, 23.06 ,18.507, 3.40 Bil ,3412764928,$124.7,$243.3,2.218549862763038,87.44,0.025999999
ROK,"Rockwell Automation, Inc.",268.62,326.08717525773193,11.18,10.79,1.2139348345533911, 18.58 ,27.337, 33.01 Bil ,33279678464,"$1,132","$6,297",1.7352713178294572,154.8,0.0209
ROL,"Rollins, Inc.",35.92,13.382955326460483,0.53,8.20,0.3725767073068063, 40.49 ,39.958, 18.24 Bil ,18237554688,$413,$905,1.5599304927630213,23.026667,0.052699998
ROP,"Roper Technologies, Inc.",445.86,266.1289347079038,8.98,11.10,0.5968890115908666, 28.59 ,28.86, 55.74 Bil ,56330866688,"$1,476","$13,545",1.4639960597603021,304.55,0.0164
ROT,Rotor Acquisition Corp.,9.91,undefined,None,,undefined,Not Found!,None, 341.90 Mil ,341900000,$,$0.11,1.0312174817898023,9.61,0.0047
RPAI,"Retail Properties of America, I",11.88,0.4062364261168385,0.067,-4.49,0.03419498536337024, 16.72 ,17.532, 4.33 Bil ,4365557760,$120.3,"$2,055.1",2.9625935162094765,4.01,0.039100002
RPM,RPM International Inc.,94.34,127.76760824742267,3.499,15.65,1.35433123009776, 17.13 ,16.766, 14.56 Bil ,14540556288,$675,"$4,243",1.540999673309376,61.22,0.014400001
RPT,RPT Realty,12.83,-1.4396164948453607,-0.213,-4.03,-0.11220705337843809, 18.28 ,19.877, 1.98 Bil ,1996604032,$39.9,"$1,148.7",2.6784968684759916,4.79,0.0256
RQI,Cohen & Steers Quality Income R,14.98,undefined,-0.579,N/A,undefined,Not Found!,None, 2.64 Bil ,2636433408,$-399.87,$639.85,1.802647412755716,8.31,0.00090000004
RRC,Range Resources Corporation,9.74,-215.67144329896914,-3.535,31.85,-22.14285865492496, -126.28 ,20.062, 5.71 Bil ,5456143360,$-149,"$4,511",3.3356164383561646,2.92,0.1551
RRD,R.R. Donnelley & Sons Company,5.91,7.969896907216495,1.506,-5.00,1.3485443159418773, 7.17 ,3.194, 1.79 Bil ,1029990016,$64,"$3,375",6.354838709677419,0.93,0.0425
RS,Reliance Steel & Aluminum Co.,160.02,252.26896494845363,8.884,10.28,1.5764839704315312, 10.18 ,10.714, 11.42 Bil ,11422078976,"$1,004","$3,200",1.9987509367974021,80.06,0.012999999
RSG,"Republic Services, Inc.",104.9,73.97443298969073,3.02,7.70,0.7051900189674998, 16.01 ,14.471, 42.53 Bil ,42696433664,"$1,277","$14,945",1.4029691052561188,74.77,0.0092
RSI,"Rush Street Interactive, Inc.",14.37,undefined,None,N/A,undefined, -61.44 ,-3.602, 2.77 Bil ,473107232,$,$28.9,1.5110410094637223,9.51,None
RTP,Reinvent Technology Partners,10.07,undefined,None,,undefined,Not Found!,None, 862.51 Mil ,857995392,$,$0.12,1.0212981744421907,9.86,0.01
RTPZ,Reinvent Technology Partners Z,9.98,undefined,None,,undefined,Not Found!,None, 286.35 Mil ,278880000,$,$0.00,1.002008032128514,9.96,0.024600001
RTX,Raytheon Technologies Corporati,82.81,undefined,None,23.79,undefined, 49.14 ,22.856, 152.18 Bil ,151786323968,"$1,767","$87,300",1.619597105417563,51.13,0.0087
RVI,Retail Value Inc.,19.35,undefined,-4.724,N/A,undefined, -55.98 ,10.457, 692.43 Mil ,888198912,$51.7,$596.1,2.0873786407766994,9.27,0.0078
RVLV,"Revolve Group, Inc.",50.49,-5.876993814432991,-0.171,14.23,-0.1163991644767873, 52.07 ,52.088, 3.43 Bil ,3432246272,$71.4,$105.7,5.884615384615385,8.58,0.1367
RVP,"Retractable Technologies, Inc.",10.77,undefined,0.8,N/A,undefined, 22.22 ,13.991, 347.49 Mil ,348411520,$-0.08,$28.03,7.7482014388489215,1.39,0.2194
RVT,"Royce Value Trust, Inc.",19.01,undefined,3.137,N/A,undefined,Not Found!,None, 2.02 Bil ,2021688064,$59.4,$76.5,1.9279918864097365,9.86,0.0005
RWT,"Redwood Trust, Inc.",10.7,19.446548453608244,-5.124,-11.01,1.8174344349166585,Not Found!,None, 9.76 Bil ,9660888064,$-505.47,"$9,244.17",3.602693602693602,2.97,0.045
RXN,Rexnord Corporation,50.21,42.95757800687286,1.451,11.08,0.8555582156318036, 21.05 ,18.192, 6.93 Bil ,6898593792,$283,"$2,007",2.2375222816399285,22.44,0.0124
RY,Royal Bank Of Canada,94.48,147.36885223367696,6.515,6.46,1.5597888678416274,Not Found!,None, 1.61 Bil ,-166036865024,"$107,868","$1,242,359",1.6543512519698829,57.11,None
RYAM,Rayonier Advanced Materials Inc,9.37,-2.2589690721649487,0.009,-174.50,-0.2410852798468462, 9.07 ,8.053, 1.60 Bil ,1612776192,$47,"$1,835",9.863157894736842,0.95,0.0432
RYB,"RYB Education, Inc.",2.8,-132.72852508591063,-1.681,43.72,-47.40304467353951, -3.85 ,-6.478, 113.92 Mil ,120890976,$0.0,$243.6,1.2669683257918551,2.21,None
