TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
AEY,"ADDvantage Technologies Group, ",2.5,undefined,-1.513,N/A,undefined,2.129145,2.62 , 37.85 Mil ,36597612,$-8.51,-4275220,3598000,-26576504,$19.38,10919000,1.3888888888888888,1.3445,2.4201,1.8,0.0149, -5.87 ,-5.327
AEZS,Aeterna Zentaris Inc.,0.7155,undefined,-0.129,N/A,undefined,1.3396226,-2.33 , 18.15 Mil ,13204110,$-4.47,-3517250,73371000,-12648336,$23.01,144000,2.467241379310345,2.439655172413793,0.7075,0.29,0.0377, -2.39 ,-2.269
AEYE,"AudioEye, Inc.",12.67,undefined,-0.856,N/A,undefined,5.4974065,5.97 , 119.57 Mil ,164753680,$-2.87,1215625,25836000,-101303472,$9.87,1952000,1.4062153163152054,1.267480577136515,11.42,9.01,0.0615, -15.01 ,-22.647
AFAQ,AF Acquisition Corp.,9.66,undefined,None,,undefined,None,, 269.51 Mil ,276892128,$,None,1707881,-268870103,$18.51,0,1.0072992700729928,1.0072992700729928,9.66,9.59,None, -1082.38 ,None
AFAQU,,9.85,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1707881,,$18.51,0,,,9.8,9.75,,Not Found!,
AFAQW,,,,Key Error,,,,, - ,,$,,,,$18.51,,,,,,,Not Found!,
AFBI,"Affinity Bancshares, Inc.",14.47,undefined,None,,undefined,None,, 35.74 Mil ,25315520,$0.00,None,101398000,-1004184,$669.17,39084000,2.1990881458966567,2.2036474164133737,14.5,6.58,0.00059999997,Not Found!,None
AFCG,"AFC Gamma, Inc.",21.09,undefined,None,N/A,undefined,None,, 219.89 Mil ,154044112,$,None,126793968,-153376240,$10.05,0,1.0678481012658227,1.05873417721519,20.91,19.75,0.0011,Not Found!,None
AFIN,"American Finance Trust, Inc.",8.5,undefined,-0.43,N/A,undefined,0.53927624,0.04 , 2.65 Bil ,2796648192,$99.5,110256128,102860000,-800487136,"$1,918.0",1791015040,1.574074074074074,1.535185185185185,8.29,5.4,0.0396, 13.19 ,15.373
AFIB,"Acutus Medical, Inc.",11.61,undefined,None,N/A,undefined,None,-3.09 , 288.32 Mil ,422634016,$-112.94,-74195376,95519000,-221158376,$64.74,41169000,1.0384615384615385,1.0,11.18,11.18,0.26229998, -2.61 ,-4.388
AFINO,,26.68,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,96001000,86575000,,Not Found!,1792050944,,,26.68,24.5,,,
AFINP,"American Finance Trust, Inc. - ",27.24,undefined,-0.44,,undefined,1.7835854,Not Found!,,4572909056,Not Found!,96001000,86575000,-1129489512,Not Found!,1792050944,1.1787105149286023,1.1748160969277368,27.15,23.11,None,,25.436
AFMD,Affimed N.V.,6.7,undefined,-0.592,N/A,undefined,8.852459,2.76 , 552.31 Mil ,452232160,$-27.19,11403000,240672000,-530143424,$117.04,11303000,2.1717990275526744,2.0826580226904374,6.425,3.085,0.0339, -14.72 ,-15.897
AFRM,"Affirm Holdings, Inc.",92.06,undefined,None,-1.11,undefined,None,9.27 , 24.90 Bil ,17764057088,$-216.4,None,1623672064,-31168330496,"$2,362.4",2114249984,1.979784946236559,2.270967741935484,105.6,46.5,0.0754, -199.69 ,-150.226
AFYA,Afya Limited,22.5,undefined,None,10.36,undefined,None,2.87 , 2.23 Bil ,2804881408,$61.1,213634128,1427869952,-629718400,$589.7,2124304000,1.2175324675324675,1.1320346320346322,20.92,18.48,0.0176, 21.98 ,5.511
AGBA,AGBA Acquisition Limited,10.85,undefined,None,,undefined,4.164742,N/A , 59.82 Mil ,59343208,$-0.47,None,570008,-57188340,$4.93,2795438,1.0742574257425743,1.0712871287128714,10.82,10.1,0.00029999999, -105.69 ,None
AGBAR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AGBAU,,11.5,,Unexpected error:<class 'TypeError'>,,,13.137674,N/A , - ,,$-0.47,None,570008,,$4.93,2795438,,,11.49,9.99,,Not Found!,
AGBAW,,,,Key Error,,,,N/A , - ,,$-0.47,,,,$4.93,,,,,,,Not Found!,
AGC,,10.75,,Unexpected error:<class 'TypeError'>,N/A,,134.375,, 671.60 Mil ,,$,None,None,,$139.82,178120,,,10.71,10.217,, -767.14 ,
AGCUU,,11.28,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,732237,,$139.82,0,,,11.13,10.63,,Not Found!,
AGCWW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$139.82,,,,,,,Not Found!,
AGEN,Agenus Inc.,6.54,undefined,-1.05,N/A,undefined,None,-12.55 , 1.50 Bil ,600049984,$-169.69,-79449504,99871000,-1230581480,$448.05,56539000,2.616,2.582,6.455,2.5,0.1481, -9.63 ,-5.513
AGGR,Agile Growth Corp.,9.68,undefined,None,,undefined,None,, 371.95 Mil ,371558720,$,None,1216286,-373496226,$26.74,0,1.010438413361169,1.0093945720250521,9.67,9.58,None, -836.99 ,None
AGFS,"AgroFresh Solutions, Inc.",2.035,-47.00374501992033,-1.141,15.00,-23.097663400452248,0.3895598,0.15 , 457.91 Mil ,455407488,$45.6,44660248,56694000,-49233000,$348.2,263823008,1.1243093922651934,1.1049723756906078,2,1.81,0.0089, 7.27 ,7.762
AGFY,Agrify Corporation,21.38,undefined,None,20.00,undefined,None,4.22 , 325.95 Mil ,223214640,$,-10410625,8111000,-411794632,$28.29,21046000,3.1395007342143906,3.0220264317180616,20.58,6.81,0.017, -24.7 ,-18.331
AGGRU,,9.97,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1216286,,$26.74,0,,,9.85,9.75,,Not Found!,
AGGRW,,,,Key Error,,,,, - ,,$,,,,$26.74,,,,,,,Not Found!,
AGIL,,,,Key Error,,,,, 669.75 Mil ,,$,,,,$0.00,,,,,,,Not Found!,
AGILW,,,,Key Error,,,,, - ,,$,,,,$0.00,,,,,,,Not Found!,
AGLE,"Aeglea BioTherapeutics, Inc.",7.1,undefined,-1.516,N/A,undefined,2.335391,3.85 , 225.07 Mil ,240973344,$-54.16,-50796624,146272992,-187556608,$27.96,5520000,1.2199312714776631,1.1512027491408934,6.7,5.82,0.0502, -3.27 ,-2.994
AGIO,"Agios Pharmaceuticals, Inc.",45.19,1949.1666932270916,22.926,40.00,43.132699562449474,1.3733776,10.89 , 1.09 Bil ,1734867072,$-363.48,-74534000,2335602944,-446323968,$152.79,103609000,1.3917462272867263,1.3714197720973207,44.53,32.47,0.1161, -3.09 ,-5.59
AGMH,AGM Group Holdings Inc.,9.12,undefined,-0.049,,undefined,49.190754,44.07 , 194.11 Mil ,248306880,$-1.65,-407970,664605,-181077507,$2.42,597826,1.2899575671852899,1.2036775106082036,8.51,7.07,0.0001, -184.99 ,-253.067
AGNCM,AGNC Investment Corp. - Deposit,26.07,undefined,5.521,,undefined,1.3852123,Not Found!,,50712870912,Not Found!,None,13306999808,4042800128,Not Found!,48898998272,1.1796380090497738,1.176470588235294,26,22.1,None,,None
AGNC,AGNC Investment Corp.,16.02,81.78118725099603,5.521,-0.05,5.104943024406744,0.8510073,, 9.09 Bil ,45631758336,"$1,742",None,13306999808,4903238656,"$64,387",48898998272,1.1840354767184036,1.1777531411677753,15.935,13.53,0.0275,Not Found!,None
AGNCN,AGNC Investment Corp. - Deposit,26.18,undefined,5.521,,undefined,1.3931855,Not Found!,,50912333824,Not Found!,None,13306999808,4305148928,Not Found!,48898998272,1.1527961250550418,1.147071774548657,26.05,22.71,None,,None
AGNCO,,25.875,,Unexpected error:<class 'TypeError'>,,,1.3764418,Not Found!,,,Not Found!,None,13306999808,,Not Found!,48898998272,,,25.7975,21.87,,,
AGNCP,AGNC Investment Corp. - Deposit,25.57,undefined,None,,undefined,None,Not Found!,,50256199680,Not Found!,None,13306999808,6841954816,Not Found!,48898998272,1.2021626704278328,1.1913493182886694,25.34,21.27,None,,None
AGNG,,30.62,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.16,24.36,,Not Found!,
AGRI,,,,Key Error,,,,N/A , 42.97 Mil ,,$-1.47,,,,$3.32,,,,,,, -13.34 ,
AGRIW,,,,Key Error,,,,N/A , - ,,$-1.64,,,,$3.32,,,,,,,Not Found!,
AGTC,Applied Genetic Technologies Co,3.39,undefined,-2.112,N/A,undefined,1.4720141,N/A , 48.50 Mil ,53206772,$-52.89,-30825500,111027000,-31774024,$32.67,14592000,1.0865384615384615,1.0625,3.315,3.12,0.096999995, -0.78 ,-0.922
AGRX,"Agile Therapeutics, Inc.",1.25,undefined,-0.699,N/A,undefined,2.947103,-10.36 , 101.24 Mil ,93904416,$-62.95,-31739876,40111000,-63157520,$27.67,15742000,1.3440860215053763,1.247311827956989,1.16,0.93,0.0884, -1.5 ,-1.651
AGYS,"Agilysys, Inc.",53.37,-15.077976095617535,-1.006,0.05,-0.28251782079103493,15.246636,11.96 , 1.20 Bil ,1229420416,$39.9,47380876,103911000,-1114713640,$70.0,12593000,2.281744335185977,2.1710132535271485,50.78,23.39,0.0323, -86.27 ,-87.323
AGZD,,46.83,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,46.835,46.67,,Not Found!,
AHCO,AdaptHealth Corp.,24.69,undefined,None,46.80,undefined,None,0.96 , 4.95 Bil ,5536542720,$124,208319888,132137000,-2941309144,"$2,794",1800066944,1.2879499217527386,1.210224308815858,23.2,19.17,0.0464, 48.15 ,23.165
AHPAU,,,,Key Error,,,,N/A , - ,,$25.58,,,,$176.64,,,,,,,Not Found!,
AHPI,"Allied Healthcare Products, Inc",8.3,undefined,-0.101,N/A,undefined,3.4030252,2.93 , 34.28 Mil ,42464944,$-4.71,-3666647,276455,-30427127,$9.02,3850226,2.4057971014492754,2.217391304347826,7.65,3.45,0.16780001, 198.13 ,32.883
AIA,,83.14,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,83.0059,69.25,,Not Found!,
AIH,Aesthetic Medical International,4.07,undefined,None,N/A,undefined,None,0.31 , 156.68 Mil ,518921824,$0.0,None,15473000,-79154584,$87.5,408200992,1.0435897435897437,1.028205128205128,4.01,3.9,None, -6.99 ,-8.362
AIHS,Senmiao Technology Limited,0.551,undefined,-0.318,,undefined,8.671429,-4.49 , 35.93 Mil ,55564840,$-12.12,2714925,3537630,-26371384,$25.29,9242837,1.3439024390243903,1.344878048780488,0.5514,0.41,0.005, -3.27 ,-4.899
AIKI,AIkido Pharma Inc.,0.76,undefined,None,N/A,undefined,None,N/A ," -28,003,000.00 ",-32380144,$-5.24,-5322750,101892000,32594928,$1.05,0,1.6170212765957448,1.6151063829787236,0.7591,0.47,0.0068, 3.77 ,None
AINV,Apollo Investment Corporation -,13.69,34.55314741035857,1.714,3.00,2.523969861969216,0.86083126,, 2.34 Bil ,2329675264,$394.8,124659752,47317000,-842785912,"$1,542.3",1488797952,1.8676671214188267,1.863574351978172,13.66,7.33,0.0304,Not Found!,None
AIMC,Altra Industrial Motion Corp.,56.55,83.00836653386457,2.015,15.00,1.4678756239410182,1.8252472,1.90 , 4.78 Bil ,5117301760,$255,218987504,277800000,-3358896320,"$2,155",1416800000,1.5643153526970954,1.551313969571231,56.08,36.15,0.0134000005,Not Found!,13.285
AIQ,,31.79,,Key Error,,,None,0.97 , - ,,$54.9,,,,$662.7,,,,31.6,22.18,,Not Found!,
AIRR,,41.6519,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,41.03,24.665,,Not Found!,
AIRG,"Airgain, Inc.",13.84,-15.022231075697213,-0.197,35.00,-1.0854213204983536,2.8538573,3.75 , 122.59 Mil ,174294064,$-3.95,-177875,21458000,-122369312,$21.56,3667000,1.129795918367347,1.0940979591836735,13.4027,12.25,0.0348, -58.39 ,-82.918
AIRT,"Air T, Inc.",40.06,undefined,-0.38,N/A,undefined,5.338444,2.40 , 203.80 Mil ,198507952,$-12.8,-19518124,9379000,-102390088,$130.2,102013000,4.475977653631285,4.333351955307262,38.7835,8.95,0.0175, -63.81 ,-33.916
AIRTP,"Air T, Inc. - Trust Preferred S",25.1,undefined,-0.38,,undefined,3.457674,Not Found!,,173373872,Not Found!,-19518124,9379000,-595739208,Not Found!,102013000,1.1952380952380952,1.1888857142857143,24.9666,21,None,,-29.621
AKBA,"Akebia Therapeutics, Inc.",2.95,undefined,-2.709,N/A,undefined,2.1349149,-3.20 ,,486513056,$-192.0,37615752,272764000,-188367232,$437.2,125221000,1.411483253588517,1.3779904306220097,2.88,2.09,0.1183,,-3.616
AKIC,Sports Ventures Acquisition Cor,9.66,undefined,None,,undefined,None,, 284.43 Mil ,284564160,$,None,712827,-285152389,$0.03,0,1.0115183246073298,1.0157068062827224,9.7,9.55,0.00059999997,Not Found!,None
AKAM,"Akamai Technologies, Inc.",113.38,121.10517928286855,3.37,12.00,1.0681352909055262,4.28391,4.30 , 19.64 Bil ,19938433024,$606,470351488,1416487936,-16857426944,"$3,444",2833026048,1.2238773747841105,1.2064982728842832,111.77,92.64,0.0672, 15.86 ,18.266
AKICU,,9.9,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,712827,,$0.03,0,,,9.8654,9.75,,Not Found!,
AKICW,,,,Key Error,,,,, - ,,$,,,,$0.03,,,,,,,Not Found!,
AKRO,"Akero Therapeutics, Inc.",24.64,undefined,-2.495,N/A,undefined,3.5373092,N/A , 630.61 Mil ,466379520,$-75.28,-41443376,230028000,-641669280,$17.88,1610000,1.395638629283489,1.386009629000283,24.47,17.655,0.16860001, -6.61 ,None
AKTS,"Akoustis Technologies, Inc.",10.15,undefined,-1.103,N/A,undefined,4.359743,39.52 , 432.95 Mil ,460830720,$-41.86,-24872624,90392000,-422417376,$7.58,2144000,1.3716216216216217,1.370054054054054,10.1384,7.4,0.0955, -11.86 ,-13.685
AKTX,Akari Therapeutics Plc,1.76,undefined,-0.541,N/A,undefined,7.4180326,N/A , 77.10 Mil ,51348864,$-16.63,-11401840,14055777,-57710359,$3.90,0,1.23943661971831,1.23943661971831,1.76,1.42,None, -4.29 ,-3.008
AKU,Akumin Inc.,2.43,undefined,None,N/A,undefined,None,0.73 , 707.28 Mil ,704952960,$25.1,19234268,122724936,-51600904,$663.6,613668608,1.1571428571428573,1.1238095238095238,2.36,2.1,None, 25.26 ,15.557
AKUS,"Akouos, Inc.",12.54,undefined,None,22.10,undefined,None,N/A , 329.64 Mil ,188668416,$-57.57,-24805376,308009984,-131218592,$40.06,13330000,1.2718052738336714,1.2677484787018256,12.5,9.86,0.18120001, -5.32 ,-4.16
ALAC,Alberton Acquisition Corporatio,11.375,undefined,-0.04,,undefined,10.035336,N/A , 54.94 Mil ,52913092,$0.00,363810,1431,-52427693,$8.96,3302170,1.175103305785124,1.1683884297520661,11.31,9.68,0.0201, -89.2 ,None
ALACR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AKYA,"Akoya BioSciences, Inc.",14.29,undefined,None,N/A,undefined,None,5.71 , 428.40 Mil ,772799232,$0.00,None,11691000,-530235784,$58.52,35302000,1.0243654167353637,1.0,13.9501,13.9501,0.014400001, -41.64 ,-80.617
ALACU,Alberton Acquisition Corporatio,16.5,undefined,-0.019,,undefined,14.423077,N/A , - ,76488384,$0.00,363810,1431,-66088165,$8.96,3302170,1.5277777777777777,1.5277777777777777,16.5,10.8,None,Not Found!,None
ALACW,Alberton Acquisition Corporatio,0.3406,undefined,-0.04,,undefined,0.29602474,N/A , - ,None,$0.00,363810,1431,-836319,$8.96,3302170,1.1349550149950018,1.0,0.3001,0.3001,None,Not Found!,None
ALCO,"Alico, Inc.",36,undefined,3.735,N/A,undefined,1.2059438,2.51 , 368.35 Mil ,394718112,$-26.1,-29226500,10371000,-258803464,$195.0,142074000,1.3559322033898304,1.3472693032015066,35.77,26.55,0.057600003, 4.1 ,14.911
ALBO,"Albireo Pharma, Inc.",30,undefined,-6.956,N/A,undefined,3.8821852,0.19 , 399.71 Mil ,362376480,$-120.35,-58178752,186286000,-388019408,$105.99,13158000,1.1017260374586852,1.0837311788468602,29.51,27.23,0.1257, -3.3 ,-3.096
ALDX,"Aldeyra Therapeutics, Inc.",8.92,-147.55391235059764,-1.024,73.70,-16.541918424954893,3.325775,N/A , 281.87 Mil ,579930496,$-37.11,-49222660,88442376,-418712184,$22.75,15411356,1.4363929146537842,1.396135265700483,8.67,6.21,0.0888, -6.16 ,-16.196
ALEC,"Alector, Inc.",22.42,34.17274900398407,-2.565,-16.10,1.5242082517388078,7.9663982,2.43 , 1.54 Bil ,1386817664,$-188.66,-103754128,362744000,-1452757440,$212.60,50520000,2.458333333333334,2.4089912280701755,21.97,9.12,0.1125, -7.6 ,-6.95
ALF,"ALFI, Inc.",8.35,undefined,None,,undefined,None,N/A , - ,30066058,$-476.00,-2283851,8335,-90717281,"$3,563.00",5558808,3.464730290456431,3.3257261410788383,8.015,2.41,None,Not Found!,-9.45
ALFIW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$0.98,,,,,,,Not Found!,
ALGM,"Allegro MicroSystems, Inc.",30.64,undefined,None,12.99,undefined,None,21.20 , 5.63 Bil ,5207848960,$85.4,123851376,221934000,-5602362448,$177.5,42694000,1.8259833134684147,1.8301549463647198,30.71,16.78,0.0361, 72.28 ,32.442
ALGN,"Align Technology, Inc.",726.41,407.43261992031876,5.763,31.83,0.5608852024618587,16.805494,18.98 , 56.04 Bil ,47621070848,$895,671940864,1131698048,-55899674752,"$2,011",85358000,2.4422068316299086,2.4164537385691234,718.75,297.44,0.025999999, 56.87 ,74.276
ALGT,Allegiant Travel Company,195.7,-2988.310661354582,-11.526,139.40,-15.269855193431692,4.3553114,1.74 , 3.93 Bil ,3919204864,$118,-66735248,1185858048,-1912169472,"$2,728",1717165952,1.736314435276373,1.6701268742791235,188.24,112.71,0.048299998, 13.72 ,52.308
ALGS,"Aligos Therapeutics, Inc.",15.6,undefined,None,N/A,undefined,None,6.53 , 486.57 Mil ,577217984,$-89.93,-53465376,213415008,-367284320,$42.99,12870000,1.2168486739469577,1.1310452418096724,14.5,12.82,0.106400006, -4.24 ,-5.671
ALJJ,"ALJ Regional Holdings, Inc.",1.24,undefined,-0.092,N/A,undefined,3.4659092,0.73 , 180.90 Mil ,182588528,$15.3,15805125,8415000,-43216620,$196.2,137679008,1.7464788732394367,1.7183098591549297,1.22,0.71,0.007900001, 7.74 ,6.071
ALHC,"Alignment Healthcare, Inc.",18.31,undefined,None,-33.30,undefined,None,6.97 , 3.09 Bil ,4275017216,$0.0,None,528416992,-2984843296,$329.7,155299008,1.1219362745098038,1.1151960784313726,18.2,16.32,0.013099999, -36.29 ,-114.821
ALIM,"Alimera Sciences, Inc.",5.56,undefined,-1.466,N/A,undefined,None,-6.29 , 75.91 Mil ,75445328,$1.19,3378750,24780000,-13739112,$56.21,43954000,1.4551164616592513,1.439413766029835,5.5,3.821,0.026500002, 6.98 ,10.249
ALKT,"Alkami Technology, Inc.",29.6,undefined,None,N/A,undefined,None,20.02 , 2.27 Bil ,2032622848,$0.00,None,338476992,-2077203776,$73.48,24905000,1.1332312404287903,1.070635528330781,27.965,26.12,0.0124, -106.41 ,-80.236
ALLK,Allakos Inc.,101,12.55139442231076,-3.58,-10.50,0.12427123190406694,9.137452,N/A , 4.94 Bil ,4065384960,$-174.14,-86921000,559694976,-5081194368,$83.96,50500000,1.3393449144675773,1.3352340538390135,100.69,75.41,0.1573, -26.15 ,-20.528
ALKS,Alkermes plc,30.17,5.831139442231075,-0.594,-14.10,0.19327608360063225,4.6510215,3.33 , 4.81 Bil ,3777399296,$88,51170876,540995008,-4356000320,$840,429039008,1.9654723127035831,1.9677524429967426,30.205,15.35,0.0915, 131.31 ,-356.358
ALLT,Allot Ltd.,15.35,-56.86342629482073,-0.331,89.50,-3.7044577390762687,4.1671295,4.99 , 435.82 Mil ,493068480,$-5.8,10636375,101339000,-434483496,$81.6,2453000,1.8144208037825056,1.768321513002364,14.96,8.46,0.0107, -102.96 ,-79.297
ALLO,"Allogene Therapeutics, Inc.",25.25,-30.192589641434267,-1.813,1.00,-1.1957461244132384,3.2716212,19.50 , 3.05 Bil ,3046427136,$-193.08,-109331624,699580992,-2870648256,$102.91,54686000,1.2269193391642372,1.1919339164237126,24.53,20.58,0.0946, -13.18 ,-13.453
ALNA,"Allena Pharmaceuticals, Inc.",1.05,undefined,-0.921,N/A,undefined,2.4939468,N/A , 68.01 Mil ,28986788,$-34.73,-16992876,36287000,-23133800,$18.02,10474000,1.4000000000000001,1.3333333333333333,1,0.75,0.0241, -1.55 ,-0.812
ALNY,"Alnylam Pharmaceuticals, Inc.",189.6,-722.5019123505978,-7.55,46.09,-3.8106640946761487,24.008867,3.33 , 21.39 Bil ,22856339456,$-653.5,-791179776,1900082048,-20380572800,"$2,656.1",761072000,1.5894039735099337,1.5795540279989941,188.425,119.29,0.049000002, -29.83 ,-32.262
ALOT,"AstroNova, Inc.",15.06,undefined,0.18,N/A,undefined,1.4522287,3.98 , 113.71 Mil ,120747904,$13.5,13460750,11439000,-98306488,$36.5,18294000,2.13012729844413,2.101838755304102,14.86,7.07,0.0043, 13.63 ,14.347
ALPAU,,,,Key Error,,,,, - ,,$,,,,$0.06,,,,,,,Not Found!,
ALRM,"Alarm.com Holdings, Inc.",80.83,59.329003984063746,1.635,12.20,0.733997327527697,7.2080398,5.81 , 3.83 Bil ,4058173952,$82.8,84886624,662681984,-3299065984,$583.4,460744000,1.5440305635148042,1.5183381088825214,79.485,52.35,0.08930001, 31.57 ,39.905
ALPN,"Alpine Immune Sciences, Inc.",9.15,undefined,-1.342,N/A,undefined,3.4584448,-0.06 , 150.16 Mil ,147771648,$-46.01,-37878500,91060000,-124733520,$115.99,22402000,1.2690707350901527,1.2385575589459084,8.93,7.21,0.078099996, -4.53 ,-4.343
ALRN,"Aileron Therapeutics, Inc.",1.19,-8.157354581673307,-0.439,2.10,-6.854919816532191,1.8649045,N/A , 48.50 Mil ,28481126,$-20.12,-13891625,63351000,-51365304,$4.40,601000,1.3076923076923075,1.3076923076923075,1.19,0.91,0.0166, -2.53 ,-1.388
ALRS,Alerus Financial Corporation,28.29,undefined,3.079,N/A,undefined,1.4546784,, 227.70 Mil ,259563008,$82.5,None,322108992,-156818336,"$2,812.8",64898000,1.5822147651006713,1.546923937360179,27.659,17.88,0.0098,Not Found!,None
ALTA,Altabancorp,40.56,64.21195219123507,2.22,8.00,1.5831349159574721,2.1627016,, 694.71 Mil ,737020032,$73.3,None,63329000,-693433880,"$3,170.2",0,2.162046908315565,2.13592750533049,40.07,18.76,0.015800001,Not Found!,None
ALT,"Altimmune, Inc.",16.4,undefined,-1.9,N/A,undefined,2.6005569,23.99 , 451.28 Mil ,167420960,$-73.68,-38346320,226507152,-418943024,$15.98,1739559,2.1025641025641026,2.1134615384615385,16.485,7.8,0.1573, -6.6 ,-3.588
ALTM,Altus Midstream Company,64.32,118.48621513944224,2.63,17.20,1.8421364294067515,None,0.35 , 1.63 Bil ,2131830272,$172.6,34413500,51306000,-987982640,"$2,359.9",657000000,6.813559322033898,6.776483050847458,63.97,9.44,0.0581, 7.81 ,28.76
ALTR,Altair Engineering Inc.,73.99,-14.707236653386454,-0.143,50.17,-0.1987733025190763,14.507264,8.53 , 5.56 Bil ,5737863680,$43.2,56906500,260098000,-5284072496,$420.1,228480992,1.9574074074074075,1.9466931216931216,73.585,37.8,0.1317, 144.08 ,132.548
ALTO,"Alto Ingredients, Inc.",4.71,undefined,None,20.00,undefined,None,1.25 , 376.53 Mil ,401284704,$18.6,-20394624,50796000,-282209376,$191.2,93867000,1.0728929384965833,1.0432801822323463,4.58,4.39,0.21110001, 8.94 ,6.757
ALTU,Altitude Acquisition Corp.,9.81,undefined,None,,undefined,None,N/A , 367.93 Mil ,367292352,$,None,207634,-369167374,$0.28,0,1.01975051975052,1.01975051975052,9.81,9.62,0.0178,Not Found!,None
ALTUU,,10.15,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,207634,,$0.28,0,,,10.05,9.92,,Not Found!,
ALTUW,,,,Key Error,,,,N/A , - ,,$,,,,$296.40,,,,,,,Not Found!,
ALTY,,13.71,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.6,10.22,,Not Found!,
ALVR,"AlloVir, Inc.",22.65,undefined,None,N/A,undefined,None,N/A , 1.17 Bil ,977004352,$-81.33,-35974500,336992000,-1074525568,$25.04,10197000,1.3595438175270107,1.2923169267707084,21.53,16.66,0.2228, -9.57 ,-10.59
ALYA,Alithya Group inc.,2.7,-28.177529880478097,-0.684,15.00,-10.43612217795485,1.3742071,1.17 , 281.79 Mil ,187963056,$-6.6,1377375,9429000,-212158072,$146.3,71588000,1.4516129032258065,1.3978494623655913,2.6,1.86,0.0046, 694.26 ,-53.858
ALXO,ALX Oncology Holdings Inc.,76.17,undefined,None,N/A,undefined,None,N/A , 2.66 Bil ,1858549632,$-48.95,-15136500,429855008,-2696008160,$16.28,532000,2.34297139341741,2.3331282682251615,75.85,32.51,0.1242, -45.91 ,-35.377
ALZN,"Alzamend Neuro, Inc.",2.99,undefined,None,,undefined,None,N/A , 257.45 Mil ,543842496,$0.00,None,165617,-250376431,$0.90,0,1.0565371024734982,1.03886925795053,2.94,2.83,None, -206.98 ,None
AMAL,Amalgamated Financial Corp.,14.6,undefined,1.572,N/A,undefined,0.848338,," -39,042,000.00 ",-154261296,$70.5,None,689096000,230625056,"$6,008.1",51165000,1.4313725490196079,1.4225490196078432,14.51,10.2,0.0107,Not Found!,None
AMAO,American Acquisition Opportunit,9.99,undefined,None,,undefined,None,, 133.98 Mil ,132472816,$,None,989100,-133686084,$9.54,0,1.0152439024390245,1.011178861788618,9.95,9.84,None, -449.6 ,None
AMAOU,,10.17,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,989100,,$9.54,0,,,10.45,9.88,,Not Found!,
AMAOW,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
AMAT,"Applied Materials, Inc.",135,297.9918406374502,4.802,26.90,2.207346967684816,10.428288,9.95 , 122.77 Bil ,129088856064,"$4,985",3012999936,6765000192,-118304156160,"$12,419",5703000064,2.4930747922437675,2.5231763619575256,136.63,54.15,0.012999999, 18.51 ,21.316
