TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
LUMN,"Lumen Technologies, Inc.",10.55,undefined,2.06,,undefined,0.89395344,0.72,39468732416,-4395250176,366000000,-10615427200,0.354,28935999488,1.1331901181525241,1.1278195488721805,10.5,9.31,0.1428,-4.254593452603905,1033059968,USD,United States,hold,5.095,undefined,undefined,Communication Services,Telecom Services
LUV,Southwest Airlines Company,40.24,undefined,0.93,,undefined,2.3121583,2.01,20362567680,539750016,15740000256,-8345872384,26.545,12241999872,1.171129220023283,1.1545401629802097,39.67,34.36,0.0228,0.9102698798416137,592956032,USD,United States,buy,20.022,undefined,undefined,Industrials,Airlines
LVHI,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
LUXE,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
LVOL,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
LVS,Las Vegas Sands Corp.,38.99,undefined,2.418,,undefined,7.081662,1.42,38744465408,2112625024,6451999744,-23233633280,8.444,15379000320,1.3500692520775623,1.3296398891966759,38.4,28.88,0.0497,2.764821571423151,764108992,USD,United States,buy,236.247,undefined,undefined,Consumer Cyclical,Resorts & Casinos
LW,"Lamb Weston Holdings, Inc.",73.6,undefined,1.6,,undefined,27.131811,3.78,12955090944,14562500,428600000,-10215700800,2.967,2752399872,1.48058740696037,1.4823979078656204,73.69,49.71,0.026700001,0.10081551844950641,144447008,USD,United States,buy,21.671,undefined,undefined,Consumer Defensive,Packaged Foods
LXFR,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,
LXU,"LSB Industries, Inc.",13.23,undefined,-2.202,,undefined,2.3228483,2.00,1799473024,76821000,343609984,-860132864,3.836,751256000,3.6907729281945203,3.6899918122308812,13.2272,3.584615,0.0525,0.8577199372070538,89564200,USD,United States,strong_buy,7.083,undefined,undefined,Basic Materials,Chemicals
LXP$C,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
LXP,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,
LYB,LyondellBasell Industries NV,86.8,undefined,17.58,,undefined,2.2585473,3.22,39955574784,4710624768,1798000000,-26875689600,5.488,13185999872,1.0567324080837595,1.0527148770392014,86.47,82.14,0.023599999,14.379766758027229,327587008,USD,United States,hold,4.36,undefined,undefined,Basic Materials,Specialty Chemicals
LYFE,,,,,,,,-104.52,,,,,,,,,,,,,,,,,,,,,
LYG,Lloyds Banking Group Plc,2.05,undefined,0.34,,undefined,0.80424887,,-181837660160,None,378472988672,341696929792,19.277,156177006592,1.0789473684210527,1.0947368421052632,2.08,1.9,None,undefined,17143400448,USD,United Kingdom,strong_buy,None,undefined,undefined,Financial Services,Banks—Regional
LZB,La-Z-Boy Incorporated,24.24,undefined,3.39,,undefined,1.3387251,2.68,1251141248,29349124,245588992,-841886592,5.693,430113984,1.0914002701485817,1.0868977937865827,24.14,22.21,0.096099995,0.679025782927371,43222400,USD,United States,buy,5.075,undefined,undefined,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MAA,Mid-America Apartment Communiti,174.05,undefined,5.16,,undefined,3.3752217,2.55,24780630016,786447232,60371000,-20491784136,0.523,4567401984,1.0956877557444131,1.0859930752282028,172.51,158.85,0.028499998,6.813314204525765,115428000,USD,United States,buy,23.91,undefined,undefined,Real Estate,REIT—Residential
LYV,"Live Nation Entertainment, Inc.",91.58,undefined,-2.047,,undefined,None,0.98,23226785792,3018538496,5871904768,-15164719104,26.37,7605660160,1.2001048355392478,1.185034726772376,90.43,76.31,0.1008,13.235488704924933,228064000,USD,United States,buy,74.011,undefined,undefined,Communication Services,Entertainment
MA,Mastercard Incorporated,343.88,undefined,9.61,,undefined,47.674515,10.16,341887057920,8665124864,7328000000,-327466129408,7.534,14645999616,1.1324880619133872,1.1204676436686976,340.23,303.65,0.0058999998,8.980138942438463,964921024,USD,United States,buy,28.949,undefined,undefined,Financial Services,Credit Services
M,Macy's Inc,18.29,undefined,5.21,,undefined,1.4893442,2.70,10285413376,1856749952,672000000,-4210167296,2.491,6024000000,1.153943217665615,1.1236593059936908,17.81,15.85,0.138,6.883659051985751,269732992,USD,United States,hold,3.27,undefined,undefined,Consumer Cyclical,Department Stores
MAA$I,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MAAX,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MAC,Macerich Company (The),10.2,undefined,0.3,,undefined,0.7414079,0.03,6882715648,366275872,128244000,-2182540256,0.597,4700711936,1.211401425178147,1.200855106888361,10.1112,8.42,0.10609999,1.70642635817937,214644992,USD,United States,hold,14.858,undefined,undefined,Real Estate,REIT—Retail
MACC,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MAG,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MAGA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MAIN,Main Street Capital Corporation,42.39,undefined,4.87,,undefined,1.6358167,,4896619008,104041000,17952000,-3077821440,0.246,1818798976,1.234061135371179,1.2254876273653565,42.0955,34.35,0.0323,1.4256272590027963,72979104,USD,United States,hold,None,undefined,undefined,Financial Services,Asset Management
MAKX,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MANU,Manchester,11,undefined,-1.146,,undefined,8.380878,0.68,2293319424,40545752,95791000,-1676051688,0.588,596080000,1.0466222645099905,1.0123691722169363,10.64,10.51,0.048699997,0.76798178622299,52795200,USD,United Kingdom,buy,29.308,undefined,undefined,Communication Services,Entertainment
MAMB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MAN,,78.37,,7.48,,,1.6717677,3.39,,None,None,,,None,,,77.2,73.76,,,,,,,,,,,
MARB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MARZ,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MAS,Masco Corporation,56.31,undefined,2.25,,undefined,None,3.56,16475805696,188500000,479000000,-12594435648,2.03,3398000128,1.2169872487572941,1.1899719040414956,55.06,46.27,0.0374,0.7989319318470798,235940000,USD,United States,buy,14.203,undefined,undefined,Industrials,Building Products & Equipment
MATX,"Matson, Inc.",84.68,undefined,27.71,,undefined,1.8183746,4.01,4158946816,655162496,392800000,-3081597952,9.689,1118700032,1.3373341756159192,1.3370183196462413,84.66,63.32,0.0517,16.160332302288523,40541400,USD,United States,buy,2.66,undefined,undefined,Industrials,Marine Shipping
MAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATV,"Mativ Holdings, Inc.",19.46,undefined,2.17,,undefined,0.8977489,1.77,1853671936,-45250000,56300000,-1017274016,1.766,1276899968,1.0199161425576522,1.008909853249476,19.25,19.08,0.0428,-0.837077830664242,54057100,USD,United States,strong_buy,10.146,undefined,undefined,Basic Materials,Paper & Paper Products
MAX,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,
MAXR,Maxar Technologies Inc.,26.01,undefined,1.83,,undefined,1.3166019,0.69,4233924096,40500000,22000000,-1926924160,0.298,2305999872,1.1348167539267016,1.1156195462478184,25.57,22.92,0.0583,0.5494416045322827,73711200,USD,United States,buy,9.623,undefined,undefined,Technology,Communication Equipment
MBAC,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MAYZ,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MBBB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBCC,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MBND,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MBNE,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MBSC,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MBOX,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MBSD,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MC,Moelis & Company,42.66,undefined,5.7,,undefined,6.2960796,4.71,2830479360,None,130420000,-2830732000,2.012,187407008,1.1480086114101185,1.1372443487621098,42.26,37.16,0.043,undefined,61011100,USD,United States,hold,None,undefined,undefined,Financial Services,Capital Markets
MCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCH,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCK,McKesson Corporation,330.44,undefined,7.26,,undefined,None,4.88,52599517184,2685625088,3532000000,-45013603584,24.297,7616999936,1.717642166545379,1.7290778667221125,332.64,192.38,0.0186,18.704600452962463,143580992,USD,United States,buy,16.484,undefined,undefined,Healthcare,Medical Distribution
MCD,McDonald's Corporation,253.99,undefined,9.47,,undefined,None,4.66,233073819648,6319499776,2357499904,-182810290176,3.188,47593799680,1.1668044836457185,1.1425486953325983,248.71,217.68,0.0084,8.545095453891689,739547008,USD,United States,buy,19.361,undefined,undefined,Consumer Cyclical,Restaurants
MCG,,,,,,,,-0.16,,,,,,,,,,,,,,,,,,,,,
MCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCRO,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MCO,Moody's Corporation,295.46,undefined,10.56,,undefined,22.398829,5.01,61285859328,1756999936,1855000064,-51757007360,10.052,8429000192,1.1770845783036532,1.149715150790805,288.59,251.01,0.0198,9.523034883468835,184500000,USD,United States,buy,20.86,undefined,undefined,Financial Services,Financial Data & Stock Exchanges
MCY,Mercury General Corporation,41.12,undefined,-1.011,,undefined,1.2050954,,2252198656,444057120,429684000,-1869877728,7.76,405022016,1.0158102766798418,1.0118577075098816,40.96,40.48,0.0497,8.019655018592731,55371100,USD,United States,hold,154.993,undefined,undefined,Financial Services,Insurance—Property & Casualty
MDC,"M.D.C. Holdings, Inc.",37.3,undefined,8.34,,undefined,0.95545584,3.55,3879236864,-250647872,474447008,-2115857248,6.667,1699331968,1.3402802730865973,1.3047071505569532,36.31,27.83,0.0496,-3.5222052156903523,71162200,USD,United States,hold,4.474,undefined,undefined,Consumer Cyclical,Residential Construction
MCW,"Mister Car Wash, Inc.",11.37,undefined,-0.039,,undefined,4.817204,1.39,4974771712,138973248,73079000,-3312367400,0.242,1662398976,1.098550724637681,1.0782608695652174,11.16,10.35,0.16610001,0.45976222739784034,302272000,USD,United States,buy,147.641,undefined,undefined,Consumer Cyclical,Personal Services
MCS,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,
MDEV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MD,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,
MDH,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MDH-U,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MDH-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MDU,"MDU Resources Group, Inc.",26.76,undefined,1.77,,undefined,1.6312699,1.77,8385645056,-280490752,64904000,-5417438912,0.319,2968212992,1.073836276083467,1.0712279293739968,26.695,24.92,0.0223,-1.3793428159451269,203351008,USD,United States,buy,10.122,undefined,undefined,Industrials,Conglomerates
MDT,Medtronic plc.,90.72,undefined,3.73,,undefined,2.29805,3.07,135162372096,4896625152,10572999680,-110007432192,7.957,24984000512,1.0463667820069205,1.0433679354094578,90.46,86.7,0.0073,3.6852474151891994,1328710016,USD,Ireland,buy,14.52,undefined,undefined,Healthcare,Medical Devices
MDV$A,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MDY,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MDV,,,,,,,,-0.22,,,,,,,,,,,,,,,,,,,,,
MDYG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MDYV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MEC,,,,,,,,1.60,,,,,,,,,,,,,,,,,,,,,
MEAR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MEG,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,
MEGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEI,,,,,,,,4.14,,,,,,,,,,,,,,,,,,,,,
MED,MEDIFAST INC,172.53,undefined,14.02,,undefined,9.154945,12.38,1888014336,21721500,122060000,-1856224032,10.641,31042000,1.1154716493179027,1.0999547423546907,170.13,154.67,0.1144,1.886578597670601,11513700,USD,United States,buy,8.33,undefined,undefined,Consumer Cyclical,Personal Services
MEM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MEME,,6.9162,,None,,,None,48.29,,,,,,,,,6.76,5.81,,,,,,,,,,,
MENV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MET,"MetLife, Inc.",60.85,undefined,7.71,,undefined,0.930531,,127392579584,10038500352,32514000896,-17603885056,39.982,110151000064,1.0733815487740344,1.0724113600282237,60.795,56.69,0.0128999995,12.344350821920138,813206016,USD,United States,buy,12.838,undefined,undefined,Financial Services,Insurance—Life
MER$K,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MET$A,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MET$E,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
METV,,8.75,,None,,,None,Not Found!,,,,,,,,,8.59,7.695,,,,,,,,,,,
MEXX,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MET$F,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MFA,"MFA Financial, Inc.",11.42,undefined,1.11,,undefined,0.5133709,,7838471168,None,410939008,-765244288,4.011,7073035776,1.1748971193415636,1.169753086419753,11.37,9.72,0.040599998,undefined,102455000,USD,United States,hold,None,undefined,undefined,Real Estate,REIT—Mortgage
MFA$B,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MFC,Manulife Financial Corporation,17.41,undefined,3.62,,undefined,0.68868697,,31710138368,None,29856999424,-3960842240,15.514,20678000640,1.0700676090964967,1.0734480639213275,17.465,16.27,None,undefined,1911100032,USD,Canada,buy,2.566,undefined,undefined,Financial Services,Insurance—Life
MFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFA$C,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MFDX,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFEM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MFGP,Micro Focus Intl PLC,3.17,undefined,-1.261,,undefined,0.408396,0.12,4708190208,556087488,578700032,-534266880,1.77,4250299904,1.0462046204620463,1.0825082508250825,3.28,3.03,None,1.6550714649806737,335990016,USD,United Kingdom,hold,7.861,undefined,undefined,Technology,Software—Infrastructure
MFM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFUL,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MFV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,
MFUS,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MGC,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MGA,"Magna International, Inc.",61.05,undefined,4.19,,undefined,1.5488961,2.64,21525370880,807875008,1996000000,-15887926528,6.828,5272999936,1.1635220125786163,1.1560891938250428,60.66,52.47,None,2.794042246699975,289142016,USD,Canada,buy,6.274,undefined,undefined,Consumer Cyclical,Auto Parts
MGF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGK,,195.87,,None,,,None,Not Found!,,,,,,,,,193.44,174.24,,,,,,,,,,,
MGLD,,,,,,,,8.19,,,,,,,,,,,,,,,,,,,,,
MGM,MGM Resorts International,30.94,undefined,3.04,,undefined,2.616457,0.96,39147626496,526298240,2719115008,-10394765568,6.382,23739502592,1.1715259371450208,1.1507004922377888,30.39,26.41,0.0497,1.2352910912283008,426052000,USD,United States,buy,18.51,undefined,undefined,Consumer Cyclical,Resorts & Casinos
MGMT,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MGR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MGRB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGRD,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MGY,Magnolia Oil & Gas Corporation,20.89,undefined,2.89,,undefined,4.6991224,5.40,4136982784,427039360,346396000,-5722013344,1.848,392988992,1.6333072713057077,1.6497263487099298,21.1,12.79,0.119399995,2.231217326912367,191392992,USD,United States,buy,4.376,undefined,undefined,Energy,Oil & Gas E&P
MGV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MH$A,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MH$D,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MH$C,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHH,,,,,,,,6.10,,,,,,,,,,,,,,,,,,,,,
MHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHK,"Mohawk Industries, Inc.",134.82,undefined,15.37,,undefined,1.0297018,2.83,11065385984,313344512,540558976,-7986428288,8.507,3032925952,1.1727557411273486,1.1564892136395268,132.95,114.96,0.0352,4.931499384633787,63539400,USD,United States,hold,5.715,undefined,undefined,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHLA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MHNC,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MHO,,,,,,,,3.74,,,,,,,,,,,,,,,,,,,,,
MID,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIDE,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIDF,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIDU,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIMO,,,,,,,,-5.84,,,,,,,,,,,,,,,,,,,,,
MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINC,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MINN,,22.33,,None,,,None,Not Found!,,,,,,,,,22.2,21.45,,,,,,,,,,,
MINO,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MINT,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MINV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIT,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MIR-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIR,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,
MIT-U,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MIT-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MITQ,"Moving iMage Technologies, Inc.",1.44,undefined,-0.092,,undefined,1.4059198,2.34,6173864,-750000,9419000,-4982772,0.87,0,1.7560975609756098,1.5046341463414634,1.2338,0.82,0.0073,-0.06926231022127,10828400,USD,United States,none,-3.61,undefined,undefined,Technology,Communication Equipment
MITT,"AG Mortgage Investment Trust, I",7.22,undefined,1.81,,undefined,0.5270083,,3609214208,None,58712000,-113780048,2.454,3274723072,1.1739837398373982,1.1577235772357723,7.12,6.15,0.0227,undefined,23924000,USD,United States,hold,None,undefined,undefined,Real Estate,REIT—Mortgage
MIXT,,,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,
MIY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJ,,5.97,,None,,,None,Not Found!,,,,,,,,,5.86,5.52,,,,,,,,,,,
MJIN,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MJUS,,2.81,,None,,,None,Not Found!,,,,,,,,,2.78,2.41,,,,,,,,,,,
MKC,"McCormick & Company, Incorporat",84.11,undefined,2.53,,undefined,4.934648,2.60,27755853824,334824992,325800000,-22230794176,1.214,5374900224,1.0804110468850354,1.0765574823378292,83.81,77.85,None,1.3367761346577662,250472000,USD,United States,hold,23.719,undefined,undefined,Consumer Defensive,Packaged Foods
MJXL,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MKC-V,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MKL,Markel Corporation,1262.68,undefined,126.75,,undefined,1.2860337,,16654121984,805064128,5984294912,-11386417152,441.062,4428691968,1.0709754028837999,1.0745122985581,1266.85,1179,0.0095999995,59.33594203966715,13567900,USD,United States,buy,5.931,undefined,undefined,Financial Services,Insurance—Property & Casualty
ML,MoneyLion Inc.,1.37,undefined,-0.427,,undefined,1.2294289,0.10,565923200,-168194496,185008992,-116069888,0.785,249892000,1.170940170940171,1.076923076923077,1.26,1.17,0.0086,-0.7094718690682077,237070000,USD,United States,buy,-8.814,undefined,undefined,Technology,Software—Application
MKFG,Markforged Holding Corporation,2.02,undefined,0.1,,undefined,1.5514705,4.25,140977504,-36546248,269137984,-127394304,1.432,13583000,1.1744186046511629,1.186046511627907,2.04,1.72,0.0328,-0.19446734422391315,187930000,USD,United States,buy,-2.051,undefined,undefined,Technology,Computer Hardware
ML-W,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MLM,"Martin Marietta Materials, Inc.",326.21,undefined,10.56,,undefined,3.2062469,2.61,25675044864,418512512,189600000,-20411594496,3.04,5518199808,1.1446366539176813,1.1328993999789467,322.865,284.99,0.0238,6.719433304593964,62283900,USD,United States,buy,17.395,undefined,undefined,Basic Materials,Building Materials
MLI,"Mueller Industries, Inc.",61.85,undefined,11.65,,undefined,2.3541784,9.45,3362414080,436627360,202500992,-3350433408,3.572,23867000,1.5404732254047324,1.540722291407223,61.86,40.15,0.0574,7.7028733127865685,56683700,USD,United States,strong_buy,3.842,undefined,undefined,Industrials,Metal Fabrication
MLN,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MLP,,,,,,,,5.24,,,,,,,,,,,,,,,,,,,,,
MLPA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MLPB,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MLPO,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MLNK,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,
MLPR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MLR,,,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,
MLPX,,37.58,,None,,,None,Not Found!,,,,,,,,,37.5011,31.94,,,,,,,,,,,
MLSS,"Milestone Scientific, Inc.",1.14,undefined,-0.119,,undefined,5.479452,0.97,66521676,-1822053,13254775,-68863993,0.194,564986,1.5199999999999998,1.4133333333333333,1.06,0.75,0.0156,-0.02662562698458903,68432304,USD,United States,buy,-8.074,undefined,undefined,Healthcare,Medical Instruments & Supplies
MMC,"Marsh & McLennan Companies, Inc",156.84,undefined,6.63,,undefined,7.321537,4.05,91444928512,3573750016,909000000,-77347005120,1.822,13863999488,1.0983193277310923,1.0894957983193276,155.58,142.8,0.0104,7.161565575961286,499017984,USD,United States,hold,16.012,undefined,undefined,Financial Services,Insurance Brokers
MMCA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMI,,,,,,,,6.39,,,,,,,,,,,,,,,,,,,,,
MMIN,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MMIT,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MMLG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MMM,3M Company,134.12,undefined,9.61,,undefined,5.1120596,4.33,90641170432,4292875008,3359000064,-72963193344,5.903,17603999744,1.0678343949044586,1.0651273885350319,133.78,125.6,0.0147,7.5438134668803976,569059008,USD,United States,hold,9.584,undefined,undefined,Industrials,Conglomerates
MMP,Magellan Midstream Partners L.P,48.9,undefined,4.05,,undefined,5.859641,1.85,15827150848,116295000,4600000,-10558639936,0.022,5486400000,1.122074346030289,1.1255162918770079,49.05,43.58,0.0343,0.5496996346093896,211560992,USD,United States,hold,14.026,undefined,undefined,Energy,Oil & Gas Midstream
MMS,,,,,,,,2.80,,,,,,,,,,,,,,,,,,,,,
MMSC,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,,,,,,,,4.18,,,,,,,,,,,,,,,,,,,,,
MMTM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MMX,,,,,,,,17.18,,,,,,,,,,,,,,,,,,,,,
MNRL,"Brigham Minerals, Inc.",23.13,undefined,1.47,,undefined,2.112664,7.25,1444767360,-5939750,6213000,-1544128376,0.119,99630000,1.4009691096305268,1.4058146577831616,23.21,16.51,0.042600002,-0.11352342618182096,52321800,USD,United States,buy,9.201,undefined,undefined,Energy,Oil & Gas E&P
MNA,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MNBD,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNM,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MO,"Altria Group, Inc.",43.09,undefined,1.65,,undefined,None,3.08,101925724160,7686249984,5352999936,-74003846144,2.957,27921999872,1.0509756097560976,1.0531707317073171,43.18,41,0.01,4.2452335100742316,1810560000,USD,United States,hold,8.238,undefined,undefined,Consumer Defensive,Tobacco
MNSO,,,,,,,,3.61,,,,,,,,,,,,,,,,,,,,,
MOD,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,
MNTN,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,
MOAT,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MOH,Molina Healthcare Inc,298.89,undefined,12.32,,undefined,6.427086,4.36,12143843328,1012124992,7792000000,-9805380608,132.743,2391000064,1.2283823771165543,1.2190120006575704,296.61,243.32,0.0251,17.242333764906302,58700000,USD,United States,hold,10.02,undefined,undefined,Healthcare,Healthcare Plans
MOGU,,,,,,,,-10.97,,,,,,,,,,,,,,,,,,,,,
MOG-A,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
MOG-B,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,
