TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE
MTEST,"NYSE Texas, Inc. TEST",25.0694,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9999042749224228,1.0,25.0718,25.0718,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MTG,MGIC Investment Corporation,29.15,35.33331343283582,3.11,5.34,1.2121205294283302,1.2714236,11.22061713322356,,6885256704,581255872,266900992,-6436707840,1.193,645769984,1.328623518687329,1.3195077484047402,28.95,21.94,0.0383,2.5978963236958363,223740981,USD,United States,6703608832,none,6.911,0.8064177362893815,29.51520420294434,1.0125284460701318,Financial Services,Insurance - Specialty,63.10,0.01688,13.479620338116584,26.052695338909746
MTH,Meritage Homes Corporation,71.1,0.24594029850745747,7.49,-8.46,0.0034590759283749293,0.92916113,-9.757314270707118,4.28,6075001856,-513042496,728937024,-4236338112,10.353,1890958976,1.1995950733929475,1.1732748439345368,69.54,59.27,0.056999996,-7.286841238008759,70406707,USD,United States,4965275136,buy,8.858,0.8255358807082945,-0.23926941378535715,-0.0033652519519740813,Consumer Cyclical,Residential Construction,46.84,0.022739999,-24.868596900653284,-27.562397105018785
MTGP,WisdomTree Mortgage Plus Bond F,44.61,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0508833922261482,1.0524193168433449,44.6752,42.45,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MTN,"Vail Resorts, Inc.",159.99,81.92307462686568,6.94,5.88,0.5120512196191367,36.337315,16.52846290797398,1.41,8807666688,346295616,581465024,-5104175168,16.253,3419996928,1.2321139776665384,1.197150558336542,155.45,129.85,0.16370001,9.67966597322335,35775575,USD,United States,5685640192,buy,10.458,0.7650329188002927,114.26340027197533,0.7141908886303852,Consumer Cyclical,Resorts & Casinos,63.96,0.01528,20.749455459450928,22.86204832644947
MTNB,"Matinas Biopharma Holdings, Inc",0.73,undefined,-3.42,N/A,undefined,0.67305934,-1.1056254932324605,N/A,1620362,-4229750,5435000,713638,0.848,2334000,1.536842105263158,1.539157894736842,0.7311,0.475,0.0032,-0.660259739367746,6406191,USD,United States,4721362,none,-0.175,-0.011400651465798045,undefined,undefined,Healthcare,Biotechnology,33.76,0.22111,-8.759974766507666,-7.405684990378629
MTR,Mesa Royalty Trust,4.695,undefined,0.23,N/A,undefined,2.7389348,undefined,73.21,8554185,N/A,72000,-8554190,0.039,0,1.0944055944055944,1.0722610722610721,4.6,4.29,0.0017,undefined,1863590,USD,United States,8626190,none,N/A,undefined,undefined,undefined,Energy,Oil & Gas E&P,45.71,0.0,N/A,N/A
MTRN,Materion Corporation,125.99,15.871768656716421,0.93,12.29,0.12597641603870482,2.7905583,25.560197441351978,3.98,3121764608,102194752,18284000,-2589687328,0.882,532076992,1.8232995658465991,1.8037626628075254,124.64,69.1,0.038900003,4.929148152673108,20732741,USD,United States,2607971328,none,14.755,undefined,84.12290231603082,0.6676950735457641,Basic Materials,Other Industrial Metals & Mining,55.73,0.01839,-0.8822160138125011,-0.8970066470726864
MTRA,Invesco International Growth Fo,26.3502,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0813000123107226,1.0766014198366778,26.2357,24.369,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MTUL,ETRACS 2x Leveraged MSCI US Mom,37.4148,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.8358586849852798,1.8300834151128558,37.2971,20.38,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MTUS,Metallus Inc.,18.16,-7.748597014925372,-0.18,43.94,-0.4266848576500756,1.096562,22.4350641168706,2.23,588038912,33712500,191500000,-575597344,4.598,15700000,1.6846011131725418,1.6818181818181819,18.13,10.78,0.0559,0.8094472075229837,41648794,USD,United States,767097344,none,9.608,0.6649134948096886,34.84489008862373,1.9187714806510863,Basic Materials,Steel,64.74,0.14138,0.2316882038877255,0.2289719251822614
MTW,"Manitowoc Company, Inc. (The)",12.88,52.70805970149253,1.6,31.63,4.0922406600537675,0.6769886,-13.242485013333333,1.99,993886400,-34500000,39700000,-422486400,1.119,571400000,1.8243626062322948,1.820113314447592,12.85,7.06,0.026099999,-0.9726271154569281,35470942,USD,United States,462186400,none,8.635,0.7392979452054794,-32.040805042996396,-2.487640143089782,Industrials,Farm & Heavy Construction Machinery,71.47,0.051269997,0.025474154032084324,0.025453779444857175
MTUM,iShares MSCI USA Momentum Facto,247.669,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4439657182835821,1.433826958955224,245.93,171.52,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MTX,Minerals Technologies Inc.,62.2,-0.9666865671641791,-0.08,6.22,-0.015541584681096126,1.1548898,6.537994455097907,2.52,2618486016,296200000,328300000,-1621411872,10.545,977800000,1.2555510698425516,1.2456600726685507,61.71,49.54,0.0191,9.513620794141305,31134308,USD,United States,1949711872,none,7.335,0.4860834990059642,114.95861783487763,1.848209289949801,Basic Materials,Specialty Chemicals,65.95,0.011460001,25.990652625334764,28.93591513184319
MTZ,"MasTec, Inc.",220.37,149.9644776119403,4.19,35.10,0.6805122185957267,5.4433193,99.68030307771242,3.72,19545387008,174431632,231418000,-16985507696,2.981,2769072896,2.2103309929789368,2.1608826479438314,215.44,99.7,0.0448,2.2107677564763812,78900930,USD,United States,17216925696,strong_buy,19.275,1.131161971830986,79.1256877616472,0.3590583462433507,Industrials,Engineering & Construction,55.43,0.21485001,109.62981312241273,85.84737836489688
MUA,"Blackrock MuniAssets Fund, Inc",10.88,undefined,-0.48,N/A,undefined,1.0006516,-238.9776497122121,,N/A,-1751811,N/A,N/A,N/A,18557814,1.1333333333333335,1.11371875,10.6917,9.6,0.0004,-0.04552727007359139,38478279,USD,United States,413641504,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,47.67,0.0,-1.301857419092699,-1.3401368618751497
MUB,iShares National Muni Bond ETF,106.84,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0653105992621397,1.064812045069299,106.79,100.29,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUC,Blackrock MuniHoldings Californ,10.66,undefined,-0.79,N/A,undefined,0.95766574,29.009786207831528,,N/A,34609032,N/A,N/A,N/A,734650560,1.0692076228686058,1.0692076228686058,10.66,9.97,0.0008,0.36746220477564945,94183923,USD,United States,1007767936,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,49.36,0.0,-0.026445551147009853,-0.029733972937018852
MUFG,"Mitsubishi UFJ Financial Group,",16.39,16.03685074626866,1.06,9.93,0.9784533707302415,1.3320817,undefined,,-61050594525184,N/A,145201972641792,145022784372736,12757.158,82611582009344,1.5669216061185467,1.5047801147227533,15.74,10.46,0.0007,undefined,11369813931,JPY,Japan,179188269056,hold,N/A,undefined,undefined,undefined,Financial Services,Banks - Diversified,50.91,2.0000001e-05,3.4375729946437867,3.4355774786930966
MUE,Blackrock MuniHoldings Quality ,9.977,undefined,-0.69,N/A,undefined,0.9669925,59.11131186194097,,N/A,3699403,N/A,N/A,N/A,157526000,1.077429805615551,1.07451403887689,9.95,9.26,0.00090000004,0.1687832613713946,21918068,USD,United States,218961488,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,47.03,0.0,318.3434752715061,-92.92176474729096
MUJ,Blackrock MuniHoldings New Jers,12.04,undefined,-0.49,N/A,undefined,1.0103041,undefined,,N/A,N/A,N/A,N/A,N/A,439350112,1.1466666666666665,1.1400000000000001,11.97,10.5,0.0027,undefined,53185098,USD,United States,641412288,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,62.33,0.0,9.334090164840099,2.9797921320249596
MUNA,Northern Trust 2030 Tax-Exempt ,99.905,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0020059174564966,1.0015545860287849,99.86,99.705,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUNB,Northern Trust 2035 Tax-Exempt ,100.995,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0091931051711216,1.008893330002498,100.965,100.075,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUNC,Northern Trust 2045 Tax-Exempt ,102.635,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0252734628639928,1.0252444932820537,102.6321,100.105,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUND,Northern Trust 2055 Tax-Exempt ,102.895,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0321496639582706,1.030043133714515,102.685,99.69,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUNI,PIMCO Intermediate Municipal Bo,52.41,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0570794675272286,1.056474384832594,52.38,49.58,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUNX,AMG GW&K Muni Income ETF,24.894,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9989566613162117,1.0002006420545746,24.925,24.92,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUR,Murphy Oil Corporation,32.58,8.537313432835822,1.0,1.90,0.26204154183044265,0.87037706,16.422113519610807,1.96,6379041792,283180992,425960000,-4031773120,2.984,2219003904,1.7192612137203167,1.620844327176781,30.715,18.95,0.1898,1.9839102902981347,142738809,USD,United States,4457733120,hold,4.31,0.7893772893772893,16.93726397090348,0.5198669113230043,Energy,Oil & Gas E&P,49.19,0.06459,20.442434317716344,21.261602009556793
MUNY,Vanguard New York Tax-Exempt Bo,103.16,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.037305178481649,1.0368969331322273,103.1194,99.45,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUSA,Murphy USA Inc.,405.19,270.6856194029851,23.57,5.49,0.6680461497149117,14.017637,33.146709077088964,6.92,10389883904,229012496,42800000,-7838706304,2.285,2779099904,1.1736813139066709,1.1640066042927903,401.85,345.23,0.114300005,12.224139628994653,18734447,USD,United States,7881506304,none,10.32,0.7216783216783217,140.3860333959692,0.346469639912064,Consumer Cyclical,Specialty Retail,66.35,0.09674,54.67547895608926,78.98980002464205
MUSE,TCW Multisector Credit Income E,50.295,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0478125,1.0479166666666666,50.3,48.0,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUSI,American Century Multisector In,43.9383,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.05165868836764,1.0502632838678794,43.88,41.78,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUSQ,MUSQ Global Music Industry Inde,27.6766,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3533789731051344,1.3499462102689488,27.6064,20.45,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUST,Columbia Multi-Sector Municipal,20.64,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.085744345081536,1.0841662283008942,20.61,19.01,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MUX,McEwen Inc.,18.89,undefined,-0.23,N/A,undefined,2.1426978,-40.62672296271441,0.25,1099419392,-25331500,75420000,-971694304,1.384,127725000,2.960815047021944,2.9200626959247646,18.63,6.38,0.1511,-0.46496489557714243,54480457,USD,Canada,1047114304,strong_buy,65.128,undefined,undefined,undefined,Basic Materials,Other Precious Metals & Mining,57.08,0.15611,-0.19550493606757743,-0.18939266980918254
MVF,"Blackrock MuniVest Fund, Inc.",6.89,undefined,-0.55,N/A,undefined,0.8831836,18.13498962194633,,N/A,21783468,N/A,N/A,N/A,284919104,1.0715396578538103,1.0668740279937792,6.86,6.43,0.0008,0.3799285328325726,57335699,USD,United States,394469632,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,41.78,0.0,N/A,N/A
MVAL,VanEck Morningstar Wide Moat Va,37.1677,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3563368974199908,1.3431996496733933,36.8077,27.403,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MVFD,Monarch Volume Factor Dividend ,29.17,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.306899641577061,1.2836021505376343,28.65,22.32,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MVO,MV Oil Trust,1.29,undefined,1.03,N/A,undefined,5.6,undefined,0.00,13342439,N/A,1147561,-13342439,0.1,0,1.329896907216495,1.2783505154639176,1.24,0.97,0.0248,undefined,11500000,USD,United States,14490000,none,N/A,undefined,undefined,undefined,Energy,Oil & Gas E&P,28.91,0.25218,N/A,N/A
MVFG,Monarch Volume Factor Global Un,31.0548,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2837866887143448,1.2699462587846215,30.72,24.19,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MVPL,Miller Value Partners Leverage ,36.4517,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5496854009012841,1.544507269789984,36.3299,23.522,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MVPA,Miller Value Partners Appreciat,34.1029,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2691812430219576,1.2627465574990695,33.93,26.87,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MVRL,ETRACS Monthly Pay 1.5X Leverag,14.801,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.256451612903226,1.2390322580645163,14.5958,11.78,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MVT,"Blackrock MuniVest Fund II, Inc",10.64,undefined,-0.73,N/A,undefined,0.96809286,71.36871093242586,,N/A,3110124,N/A,N/A,N/A,156014080,1.0957775489186405,1.0916580844490216,10.6,9.71,0.0005,0.14908494017881713,20861423,USD,United States,222800016,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,48.89,0.0,-36.89025720330674,-23.858545872331362
MWA,MUELLER WATER PRODUCTS,25.07,11.957820895522387,1.22,3.44,0.4769772993826241,3.94586,25.22628286224238,4.33,3922832128,155362496,431500000,-3442382368,2.76,480000000,1.17423887587822,1.1559718969555035,24.68,21.35,0.0249,0.9938047605707183,156331004,USD,United States,3873882368,none,12.32,0.7225806451612903,9.740769944280459,0.38854287771362017,Industrials,Specialty Industrial Machinery,54.46,0.016490001,-9.342392051840907,-9.129708840452745
MVV,ProShares Ultra MidCap400,71.7,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.6815196998123827,1.6461069418386491,70.19,42.64,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MWG,Multi Ways Holdings Limited,0.26,undefined,-0.09,N/A,undefined,0.42802656,-2.088708036622584,0.88,33487472,-6389500,11520000,-1728273,0.346,36405000,1.2380952380952381,1.2147619047619047,0.2551,0.21,0.0002,-0.12447886226378337,51330000,USD,Singapore,13248273,none,-25.408,-2.57165991902834,undefined,undefined,Industrials,Rental & Leasing Services,48.02,0.55371,N/A,N/A
MX,Magnachip Semiconductor Corpora,2.63,undefined,-1.07,N/A,undefined,0.36181894,-2.273575892043712,1.99,26210286,-41622624,108005000,15531712,3.002,41742000,1.2064220183486236,1.1788990825688073,2.57,2.18,0.0117999995,-1.1567680714787574,35981823,USD,South Korea,92473288,none,-0.844,-0.031236121391561806,undefined,undefined,Technology,Semiconductors,41.54,0.1506,0.5546803517293334,0.5075196111145234
MXC,Mexco Energy Corporation,9.9,undefined,0.79,N/A,undefined,1.0728117,13.641818909187892,10.49,17917408,1484802,2746692,-17815814,1.342,101595,1.6808149405772497,1.7045500848896435,10.0398,5.89,0.00090000004,0.7257096774193549,2046000,USD,United States,20562506,none,3.999,0.7324175824175825,undefined,undefined,Energy,Oil & Gas E&P,61.63,0.65249,0.663174937856837,0.6732833791654556
MXE,"Mexico Equity and Income Fund, ",12.1463,undefined,0.43,N/A,undefined,0.9309014,undefined,,54122412,N/A,159,-54122413,0.0,0,1.5259170854271358,1.5238693467336684,12.13,7.96,N/A,undefined,4400209,USD,Mexico,54122572,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,67.16,0.0,N/A,N/A
MXF,"Mexico Fund, Inc. (The)",20.13,undefined,-2.36,N/A,undefined,1.0269715,undefined,,N/A,N/A,N/A,N/A,N/A,0,1.5366412213740457,1.5122137404580152,19.81,13.1,0.00090000004,undefined,14420065,USD,Mexico,288257088,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,61.18,0.02655,N/A,N/A
MXI,iShares Global Materials ETF,95.3368,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3423936919177697,1.333853843987609,94.7303,71.02,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MYD,"Blackrock MuniYield Fund, Inc.",10.39,undefined,-0.68,N/A,undefined,0.962641,undefined,,N/A,N/A,N/A,N/A,N/A,347727616,1.0766839378238342,1.0766839378238342,10.39,9.65,0.0004,undefined,45733511,USD,United States,476085856,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,43.11,0.0025799999,0.20217663413438622,0.19557116670689667
MYE,"Myers Industries, Inc.",19.27,undefined,0.74,N/A,undefined,2.51761,11.161938309559307,2.06,1075841792,64581124,47965000,-674042744,1.282,401833984,2.126931567328918,2.114790286975717,19.16,9.06,0.0202,1.7264026610411192,37407915,USD,United States,722007744,none,9.454,0.8665444546287809,undefined,undefined,Consumer Cyclical,Packaging & Containers,68.13,0.01879,N/A,N/A
MYI,Blackrock MuniYield Quality Fun,10.85,undefined,-0.6,N/A,undefined,0.9658788,17.822155515521843,,1241467776,40464784,3478427,-719020581,0.052,522447200,1.0871743486973946,1.0831663326653307,10.81,9.98,0.0025,0.6087928023381018,66467251,USD,United States,722499008,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,40.63,0.00307,282.9748299848263,-33.52086328105683
MYN,Blackrock MuniYield New York Qu,9.98,undefined,-0.9,N/A,undefined,0.971842,undefined,,650559360,N/A,158571,-380674709,0.004,269884608,1.0942982456140353,1.0880482456140352,9.923,9.12,0.0022,undefined,38313208,USD,United States,380833280,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,40.13,0.0,2.117267716778947,2.3565215530831405
MYLD,Cambria Micro and SmallCap Shar,27.5817,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4246745867768595,1.419163223140496,27.475,19.36,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MYND,"Mynd.ai, Inc.",0.5699,undefined,-1.9,N/A,undefined,4.2812495,-1.5716937353100666,-1.64,291014880,-16550875,29062000,4048712,0.064,69944000,1.1398,1.092,0.546,0.5,0.0021,-0.3626024505897576,45644686,USD,United States,25013288,none,-6.981,-0.6300541516245487,undefined,undefined,Consumer Defensive,Education & Training Services,39.34,0.0,-0.26727190939792306,-0.2583545963856338
MYO,Myomo Inc.,1.0,-0.8136716417910449,-0.28,-4.96,-0.8136716417910449,2.7296586,-4.064261296874511,-2.89,39716348,-9456952,12553558,-27419386,0.327,12296961,1.4064697609001406,1.3932489451476795,0.9906,0.711,0.0935,-0.24604717240228077,38435524,USD,United States,39972944,none,-3.551,-0.16877376425855514,-0.7150057383093145,-0.7150057383093145,Healthcare,Medical Devices,58.81,0.06884,-0.17645339984296482,-0.11193780703348852
MYY,ProShares Short MidCap400,17.4932,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0158652729384439,1.0206155632984901,17.575,17.22,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
NABL,"N-able, Inc.",7.46,-0.44623880597014925,-0.04,5.09,-0.05981753431235245,1.7485582,9.657627960724586,2.00,1679971328,143929632,101435000,-1316753416,0.544,369028000,1.228995057660626,1.2215815485996704,7.415,6.07,0.028900001,0.7724464050943102,186329603,USD,United States,1418188416,none,23.336,1.6934687953555878,8.617389037130481,1.1551459835295552,Technology,Information Technology Services,51.63,0.01324,-23.809324447711887,11.783844980461767
MZZ,ProShares UltraShort MidCap400,7.861,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0316272965879265,1.0406824146981626,7.93,7.62,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
NAC,Nuveen California Quality Munic,11.75,undefined,-0.82,N/A,undefined,1.0626752,undefined,,2900662016,N/A,23600000,-1703924608,0.162,1211956864,1.1352657004830917,1.1323671497584542,11.72,10.35,0.0013,undefined,147023383,USD,United States,1727524608,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,41.13,0.0,3.9486703707291677,4.028503441435849
NAD,Nuveen Quality Municipal Income,12.06,undefined,0.06,N/A,undefined,1.0024104,40.807413698252184,,4810708992,68979136,33887040,-2780973248,0.145,2029735680,1.1596153846153847,1.1538461538461537,12.0,10.4,0.0011999999,0.29553453421912257,233404655,USD,United States,2814860288,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,52.38,0.00057,0.5874392694131325,0.56385822134943
NACP,Impact Shares NAACP Minority Em,49.5802,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4412848837209302,1.4303924418604652,49.2055,34.4,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
NAK,"Northern Dynasty Minerals, Ltd.",2.04,-3.0186791044776116,-0.11,24.93,-1.4797446590576526,26.277653,36.070551713014815,N/A,1107572992,31249000,44847000,-1105702632,0.081,3150000,4.533333333333333,4.46911111111111,2.0111,0.45,0.048600003,0.056555830258175295,552533662,CAD,Canada,1150549632,strong_buy,-49.888,undefined,1.5520354821521496,0.7608017069373282,Basic Materials,Other Industrial Metals & Mining,58.91,0.015149999,-0.057335669947508563,-0.05612701896088078
NAIL,Direxion Daily Homebuilders & S,59.7,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4981179422835633,1.4165621079046424,56.45,39.85,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
NAN,Nuveen New York Quality Municip,11.31,undefined,-0.75,N/A,undefined,1.039522,undefined,,N/A,N/A,N/A,N/A,N/A,244538272,1.05799812909261,1.0561272217025257,11.29,10.69,0.002,undefined,31043504,USD,United States,351102048,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,31.67,0.0,2.3525129004504186,2.599851284840307
NAPR,Innovator Growth-100 Power Buff,53.41,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.219406392694064,1.2199771689497718,53.435,43.8,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
NANC,Unusual Whales Subversive Democ,45.5,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4583333333333333,1.4491923076923077,45.2148,31.2,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
NANR,SPDR S&P North American Natural,68.0469,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4674768169074832,1.439076989432823,66.73,46.37,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
NAT,Nordic American Tankers Limited,3.5,0.0,0.0,1.49,0.0,1.584022,-7.244079842241076,1.47,1096008832,-102308000,67582000,-662957776,0.319,433051008,1.643192488262911,1.568075117370892,3.34,2.13,0.0681,-0.4831531507412565,211750663,USD,Bermuda,730539776,buy,14.667,1.6858620689655173,-3.962216398131095,-1.1320618280374557,Energy,Oil & Gas Midstream,39.18,0.043449998,-2.004381033049676,-2.860765922772186
